personId,age,sex,economic_status,income,carAvail,restricted_mobility,homeX,homeY,"acc jakob (policy network, base events+plans)",acc base default,acc policy default,,,,"jakob(policy network, base events+plans)",base default,policy default
berlin_e47e08a9,51,m,medium,3600,always,FALSE,802006.8737855887,5828737.894269544,-5.053507091,-1.631564631,-6.739486317,,,,,,
berlin_fc3d042c,25,f,low,900,always,FALSE,797256.3074498693,5823658.159501699,-9.514020024,-2.993722537,-9.84541621,,,,,,
berlin_5bd60106,18,f,high,3600,always,FALSE,797305.5808777644,5821271.576481949,-5.937170069,-3.191085852,-6.144365948,,,,,,
berlin_60f06c92,15,m,very_high,5600,never,FALSE,794072.4246765708,5827770.520987687,-11.59417583,-1.763092647,-11.74935953,,,,,,
berlin_cef42999,20,f,high,3600,always,FALSE,800761.367,5825320.322302567,-15.63782782,-0.930243804,-15.7257096,,,,,,
berlin_f2a831bf,60,f,low,900,always,FALSE,803002.5838822926,5818009.279961344,-17.67471656,-12.13617696,-18.05591325,,,,,,
berlin_6e6998e7,96,m,very_low,900,always,TRUE,790152.8161584188,5826265.1080114385,-7.601982257,-3.541175194,-8.520860156,,,,,,
berlin_442e3179,62,f,medium,1500,always,FALSE,791887.5809365246,5833369.210663677,-8.466730746,-6.804825616,-9.135172109,,,,,,
berlin_499738cf,52,m,high,2600,always,FALSE,802339.8669518793,5828082.325470375,-6.766713264,-2.461477371,-8.454527743,,,,,,
berlin_f777ef5a,28,f,high,3600,always,FALSE,800296.8134317152,5824244.751215269,-14.03308002,-1.633211384,-15.90570766,,,,,,
berlin_e5f01b2f,15,m,very_low,1500,never,FALSE,791660.9757545358,5824874.039808028,-2.640051589,-1.381566424,-2.641215519,,,,,,
berlin_dcbba676,60,m,high,3600,always,FALSE,792523.2500383519,5816619.938275619,-7.454953399,-6.056858774,-7.622936576,,,,,,
berlin_d1e945ff,35,f,high,2600,always,FALSE,802316.7377427013,5824177.614550542,-11.13343735,-2.707093192,-12.19193294,,,,,,
berlin_2766c069,24,f,high,3600,always,FALSE,804105.4159639613,5822443.685,-9.371875889,-3.875205441,-10.90647143,,,,,,
berlin_101e9fd6,60,f,low,1500,always,FALSE,803514.5645,5825473.545272294,-10.29406148,-4.626446615,-13.0406746,,,,,,
berlin_8ef3cb71,53,f,medium,2000,always,FALSE,803974.4952569669,5817457.229114557,-13.07982969,-9.047212013,-13.58545954,,,,,,
bb_5fbc8f0d,74,f,very_high,5600,always,FALSE,774472.16,5830745.37,-5.767846607,-5.75589079,-5.589865891,,,,,,
berlin_5df260d8,35,f,medium,3000,always,FALSE,801936.7351550594,5824444.190937565,-11.0642679,-2.229843937,-12.65425574,,,,,,
berlin_9359b854,49,f,medium,2000,always,FALSE,781609.8476056699,5828111.385500989,-2.951761357,-2.949408819,-2.95521716,,,,,,
berlin_e207e167,75,m,high,3600,always,FALSE,803272.4587883556,5817918.562,-10.00746054,-6.615956941,-10.35896058,,,,,,
berlin_44f0e7aa,28,f,low,900,always,FALSE,802167.6606152919,5828306.039847915,-7.495086219,-3.395699325,-9.18341279,,,,,,
berlin_606bb6d9,28,m,high,3600,always,FALSE,796984.9687,5824138.8926443765,-6.132892081,-1.380056347,-8.920613102,,,,,,
berlin_90f608b3,34,f,high,4600,always,FALSE,791964.0112,5827556.983386244,-7.926212109,-2.153364251,-8.319974331,,,,,,
bb_ca2ca8ab,66,f,high,3600,always,TRUE,817176.68,5825886.69,-13.5413509,-10.64913576,-14.01868176,,,,,,
berlin_28f36487,90,m,medium,2000,always,FALSE,784972.4027257077,5831755.061699844,-3.304100064,-3.299089865,-3.501842134,,,,,,
berlin_1f55046b,30,f,medium,2600,always,FALSE,800762.6459658231,5825479.903730684,-15.73247235,-0.961330229,-15.77535569,,,,,,
bb_b9426a47,43,m,high,4600,always,FALSE,807743.29,5840833.83,-10.16053531,-8.854518964,-9.95240675,,,,,,
berlin_dfcc4de4,41,f,medium,3000,always,FALSE,806158.117,5832142.8074250305,-7.419638342,-5.658818539,-7.578546173,,,,,,
berlin_f7458bf3,6,m,medium,3600,never,FALSE,795439.5034147395,5819463.764677949,-6.499078204,-4.507561558,-6.17748567,,,,,,
bb_568911df,68,f,low,1500,always,TRUE,789963.3,5802307.6,-12.42411721,-12.42334429,-12.41028018,,,,,,
berlin_b7a0c40b,44,f,very_high,5600,always,FALSE,806223.7815906608,5830451.219379556,-6.264630567,-4.165955554,-6.75895505,,,,,,
berlin_d477e23e,53,f,medium,1500,always,FALSE,802986.4852939984,5830078.26,-5.694389578,-3.724777093,-6.878901759,,,,,,
berlin_7332dabf,97,m,high,3000,always,TRUE,811672.937,5819196.104632763,-13.89748085,-9.482832312,-14.9920525,,,,,,
berlin_38754236,35,m,high,3600,always,FALSE,800003.7154526988,5821313.346,-6.456782066,-3.790490857,-6.586541801,,,,,,
berlin_a6b5a65b,36,f,high,3600,always,FALSE,783950.0563080697,5825622.003096789,-3.055216458,-3.014221027,-2.97430534,,,,,,
berlin_b141a65b,33,f,high,3600,always,FALSE,795559.5808843833,5832894.248167741,-5.40443872,-3.728850961,-5.891640946,,,,,,
berlin_2b1f815c,69,m,medium,2000,always,FALSE,797739.6616719617,5830745.110143517,-5.710721372,-2.844540794,-6.145413565,,,,,,
berlin_4667ebec,69,m,medium,2000,always,FALSE,801480.2957684873,5817672.236331311,-11.67606491,-7.811129157,-11.61824121,,,,,,
berlin_5b47bc1e,19,m,low,500,always,FALSE,800357.2917,5824901.124944643,-18.64069327,-2.928584795,-20.07262642,,,,,,
berlin_cd5e7e2a,39,f,medium,3600,always,FALSE,802311.2035898431,5827683.698161269,-7.682620337,-2.323878343,-9.371244669,,,,,,
berlin_103b732d,55,f,medium,2600,always,FALSE,800893.5348163508,5823635.2665689625,-15.02823765,-2.473873957,-14.32244053,,,,,,
berlin_ca9243d7,11,m,very_low,900,never,FALSE,804895.192,5833493.208664611,-10.11228387,-8.435489887,-10.18934044,,,,,,
berlin_ce93ff32,97,m,low,1500,always,FALSE,803739.5467047374,5822264.7236396065,-12.09024953,-5.699775069,-13.8107054,,,,,,
berlin_0f4ee3e3,80,m,medium,1500,always,FALSE,801643.8720713243,5824502.982421226,-12.65559828,-2.473131677,-14.11942052,,,,,,
berlin_ee122ff6,5,m,very_low,1500,never,FALSE,810509.8498765319,5821453.599553608,-16.70846523,-12.07778132,-17.4731379,,,,,,
berlin_abc23ce8,40,m,medium,2000,always,FALSE,791409.0832996159,5835155.876637449,-8.538948799,-7.237880168,-9.115535285,,,,,,
berlin_622a081d,86,m,medium,2600,always,FALSE,789616.8585208813,5823495.056,-3.958408772,-2.666330375,-4.792113071,,,,,,
bb_1dbbca2b,62,f,very_low,500,always,FALSE,819705.82,5823426.26,-40.49813093,-35.71258585,-40.999902,,,,,,
bb_4d474bc3,59,f,very_low,499,always,FALSE,789393.38,5845955.98,-32.71579272,-32.69398537,-32.08975011,,,,,,
bb_8200fb5f,96,m,low,900,always,TRUE,788675.8,5844643.76,-21.45570812,-21.225688,-20.73468532,,,,,,
berlin_68e1c533,24,f,medium,3000,always,FALSE,786468.6772330757,5838717.419601758,-9.452055062,-7.994477247,-9.096880712,,,,,,
bb_d1748156,35,m,high,4600,always,FALSE,784236.33,5840547.7,-8.679858133,-8.048901966,-7.337860991,,,,,,
berlin_ef896612,34,f,low,900,always,FALSE,806547.4935819058,5819102.318528616,-17.57118439,-11.544027,-17.96684179,,,,,,
berlin_b70ddf88,51,f,very_low,500,always,FALSE,797076.9782754073,5822009.474833635,-11.55609804,-7.607771871,-14.19061583,,,,,,
berlin_2218af05,3,m,medium,3600,never,FALSE,799203.9268606026,5825051.574666462,-15.55739941,-1.119885783,-15.46415007,,,,,,
berlin_b19da3ce,7,m,medium,2600,never,FALSE,808361.0786684696,5816029.202750579,-13.66693361,-9.578073572,-15.59294133,,,,,,
berlin_275d39e3,64,m,high,4600,always,TRUE,798078.1904051617,5819136.875617142,-7.207423918,-4.618348052,-7.617148632,,,,,,
berlin_7b41e1a3,69,m,low,900,always,FALSE,811484.6380811655,5829271.603020878,-16.82278343,-14.5891232,-17.9728684,,,,,,
berlin_fd71bfb5,36,f,very_low,499,always,FALSE,799625.9662,5813230.070465916,-27.56098483,-22.20470096,-29.39896436,,,,,,
berlin_4db8bb42,58,f,medium,1500,always,FALSE,811507.3356,5830040.670910657,-13.26785075,-11.11948481,-14.25455651,,,,,,
berlin_f54a7306,70,m,medium,3000,always,FALSE,808534.2116749896,5831755.826,-8.457524451,-6.373599526,-8.997322324,,,,,,
berlin_cf418a58,19,m,low,900,always,FALSE,808411.3808362936,5831554.835541094,-13.49397564,-11.2776026,-14.31716785,,,,,,
berlin_ce0ed0b2,50,f,low,1500,always,TRUE,791822.8112911473,5827839.079553506,-9.883288177,-3.363843705,-11.41751483,,,,,,
berlin_b265c6a5,68,m,medium,3000,always,FALSE,800270.1041525025,5825073.323642215,-17.68427459,-1.272850116,-19.27426243,,,,,,
berlin_742ae3d1,58,f,medium,1500,always,FALSE,794854.8543637038,5822443.573201877,-5.717824179,-4.240997199,-5.784445839,,,,,,
berlin_43531810,90,m,medium,2600,always,FALSE,801244.1145512983,5833041.4784467835,-4.736834785,-3.855282748,-4.730554782,,,,,,
berlin_c3aa3207,30,f,very_high,5600,always,FALSE,791393.1816069221,5825268.422418209,-3.167470888,-1.06498449,-3.179969467,,,,,,
berlin_5d85f05a,45,f,medium,2600,always,FALSE,808812.6164,5831937.261141194,-9.033405347,-6.945955716,-9.591591971,,,,,,
bb_ac6581c4,65,f,very_high,5600,always,TRUE,815055.63,5813064.63,-13.88972253,-10.17703794,-14.71166339,,,,,,
berlin_37078b47,7,m,very_low,1500,never,FALSE,799203.4291602573,5832742.044107342,-4.701168279,-4.016905867,-4.750823628,,,,,,
berlin_68845142,45,f,high,2600,always,FALSE,787544.8154717302,5829760.0175895365,-3.875925854,-3.675808717,-4.272858754,,,,,,
berlin_3621039c,39,f,very_high,5600,always,FALSE,803922.6984,5827429.848,-5.631998753,-3.0383251,-7.273899048,,,,,,
berlin_b172bc06,6,m,medium,2600,never,FALSE,797809.3210502863,5834358.283329668,-5.60045236,-4.589633135,-6.196362516,,,,,,
bb_6900503b,53,f,medium,1500,always,FALSE,785864.89,5813778.93,-12.03874703,-10.73638185,-12.3386949,,,,,,
berlin_94a7e386,59,m,very_high,5600,always,FALSE,795595.4749,5831204.0424896395,-4.681561414,-2.872925468,-4.930659566,,,,,,
berlin_9f7987b0,55,f,very_low,500,always,FALSE,794492.2700712974,5828125.124579171,-12.00396067,-4.397430925,-11.9980437,,,,,,
berlin_e25479a6,91,m,very_low,900,always,FALSE,782707.8814935584,5827181.006739447,-4.176903611,-4.17638373,-4.1883065,,,,,,
berlin_ad0aa169,21,f,high,3600,always,FALSE,792322.7483032388,5826649.312735409,-8.86486981,-1.831060874,-9.290957934,,,,,,
bb_434ac6c4,41,m,very_low,500,always,FALSE,870753.33,5750077.2,-161.8156202,-161.815326,-160.8442568,,,,,,
berlin_0b2c3695,49,f,medium,3000,always,FALSE,795688.0445268711,5825491.8287318265,-12.24337471,-1.818295705,-12.05710273,,,,,,
berlin_d48664c2,90,m,medium,3000,always,FALSE,805223.1163867214,5818023.989860806,-11.28412636,-7.383524193,-11.79794031,,,,,,
berlin_48339802,53,f,high,3600,always,FALSE,800458.8440849261,5829946.233,-3.465363306,-0.634827848,-3.465814023,,,,,,
berlin_07243063,82,m,medium,3000,always,FALSE,799175.0590222985,5839013.247120675,-7.554841911,-6.621914175,-7.761821942,,,,,,
berlin_c74717ab,51,f,medium,2600,always,FALSE,798190.4016778003,5816589.170848078,-10.04861144,-6.981785953,-10.1645255,,,,,,
berlin_6ff0b678,92,m,medium,2000,always,TRUE,791402.4930627595,5829983.980671384,-6.189220598,-4.298634125,-7.399872136,,,,,,
berlin_5e7deb59,71,m,low,900,always,FALSE,795803.5857181777,5835100.058,-9.652460345,-8.633618145,-10.66369038,,,,,,
bb_720763cc,58,m,high,3600,always,FALSE,854734.73,5891918.23,-36.38034691,-34.87897687,-36.3787533,,,,,,
berlin_16d3bab8,53,f,high,3600,always,FALSE,799247.734,5833357.779519108,-4.252298547,-3.278467379,-4.188186697,,,,,,
berlin_fd8a57d8,45,f,medium,3600,always,FALSE,788933.1655882362,5819555.376088669,-5.843139291,-4.575186454,-6.382297309,,,,,,
bb_1d20170b,39,f,medium,3600,always,FALSE,755171.67,5808048.89,-18.70120982,-18.63064025,-18.76070422,,,,,,
berlin_d8aaf8cd,33,f,low,2000,always,FALSE,797462.5161725634,5820906.618312824,-7.273590728,-4.272067522,-7.473317654,,,,,,
berlin_eb9a7b2c,26,m,high,3000,always,FALSE,785546.2291601239,5833745.2458584765,-4.543554436,-4.531794068,-4.813007572,,,,,,
bb_8b86a99b,59,f,very_low,500,always,TRUE,767588.63,5829562.54,-27.89777014,-27.89776093,-27.29774357,,,,,,
berlin_1c384ee6,46,m,very_high,5600,always,FALSE,801349.7723263139,5831127.064210941,-3.433393302,-1.993984227,-3.455103982,,,,,,
berlin_65bb1bd0,41,f,high,3600,always,FALSE,804242.4727831351,5828442.410351627,-5.285482405,-3.048082424,-6.27621587,,,,,,
berlin_c36934bc,34,f,very_low,1500,always,FALSE,794922.9498148088,5819834.741828059,-7.637589445,-6.056278163,-7.383537573,,,,,,
berlin_6947ba56,47,f,low,900,always,TRUE,806046.2324985671,5822213.9059978565,-14.88161644,-9.422819532,-15.05893855,,,,,,
berlin_30a39b69,52,m,low,900,always,TRUE,807219.1590939262,5824866.812379768,-14.79912222,-10.60249103,-17.70036109,,,,,,
bb_b396854c,37,m,medium,2000,always,FALSE,812843.65,5804190.55,-20.60806196,-16.39101492,-21.35457,,,,,,
berlin_67a6f1ed,17,m,very_low,2600,never,FALSE,790776.1567,5835069.345270764,-7.632861357,-6.420533766,-8.333707595,,,,,,
bb_11321f05,57,m,very_low,499,always,FALSE,820887.15,5822630.39,-42.87138313,-38.24227518,-43.26673696,,,,,,
berlin_763ddf53,54,f,very_high,5600,always,FALSE,802038.5812420014,5838340.742299294,-6.470523582,-5.42125267,-7.04367469,,,,,,
berlin_329c72da,83,m,very_high,4600,always,TRUE,789467.6002392857,5817202.733646175,-6.665125959,-5.329392468,-6.805360251,,,,,,
berlin_0f725d2d,75,m,medium,2600,always,TRUE,798795.8628015224,5817243.081783668,-9.372244468,-6.392846619,-9.782719282,,,,,,
bb_cf6afa04,72,f,medium,2000,always,FALSE,776482.46,5813945.25,-13.66226796,-13.56422526,-13.16017007,,,,,,
berlin_2c48437b,4,m,very_high,5600,never,FALSE,793430.0776402411,5816339.267172667,-7.252921986,-5.726908336,-7.368951672,,,,,,
berlin_1e4c3698,75,m,medium,2000,always,TRUE,808791.6553956548,5829374.867666046,-9.895139458,-7.797320162,-10.66723709,,,,,,
berlin_6384f3ff,66,m,very_low,900,always,FALSE,799253.6162835914,5828568.242202954,-9.75495944,-3.298368105,-9.754994143,,,,,,
berlin_bed421cc,21,f,very_low,1500,always,FALSE,812831.9137043597,5830651.069345535,-14.01631877,-11.86816971,-14.68941753,,,,,,
bb_ab495e64,42,m,high,4600,always,FALSE,787821.51,5815788.7,-7.872495013,-6.531974934,-7.965099293,,,,,,
bb_c3b7c61b,60,f,very_low,500,always,FALSE,814865.54,5811138.94,-40.69563836,-35.69585687,-40.30027998,,,,,,
berlin_a8f20723,21,f,very_low,1500,always,FALSE,795283.2489911162,5825772.676,-14.62568147,-2.638154712,-14.27808962,,,,,,
berlin_361647ca,60,m,medium,2600,always,FALSE,800973.7941108855,5823800.653424571,-15.35546262,-2.378040134,-14.71598327,,,,,,
bb_80d8e091,33,m,medium,2000,always,FALSE,809850.61,5844833.83,-15.32695941,-14.51019429,-15.49285165,,,,,,
berlin_8105d47f,22,f,medium,2000,always,FALSE,811993.1780409156,5820513.044220362,-15.95719491,-11.18775711,-16.75609109,,,,,,
berlin_76991340,30,f,high,3600,always,FALSE,792382.2676840012,5833184.966111191,-6.212478494,-4.51776076,-6.716655914,,,,,,
berlin_18889986,26,f,high,5600,always,FALSE,796135.4660965927,5835714.433516194,-5.752961293,-4.276507695,-6.2661503,,,,,,
berlin_99a45e4c,69,m,medium,1500,always,FALSE,808840.9894926072,5834226.445838118,-11.68805667,-9.483417869,-11.50481815,,,,,,
berlin_a73343ef,36,m,medium,2000,always,FALSE,794944.1546472176,5825948.483,-14.97775381,-2.120878078,-14.70623236,,,,,,
bb_8467550a,60,m,medium,3000,always,FALSE,819035.74,5823469.63,-16.31253466,-12.80564513,-16.12127856,,,,,,
berlin_1a1b6c06,12,m,very_high,5600,never,FALSE,804078.5120397403,5830066.755512017,-5.167678502,-3.217926172,-5.484933436,,,,,,
berlin_5d2bad4b,2,m,medium,3600,never,FALSE,806305.9489242912,5822753.6927604005,-9.347006138,-5.065412433,-10.80718399,,,,,,
berlin_f759b8ea,45,f,medium,3600,always,FALSE,795603.9708021174,5825210.897283263,-10.89375827,-1.895949298,-10.73969441,,,,,,
bb_a80a449f,25,f,medium,2600,always,FALSE,815695.37,5804032.68,-18.73049446,-15.04704656,-19.089575,,,,,,
berlin_0cb662fc,15,m,medium,2600,never,FALSE,799608.9648284306,5831621.453827446,-3.033654715,-2.164053731,-3.065844209,,,,,,
berlin_30ba3c6f,61,f,medium,1500,always,FALSE,790286.7234,5833184.011763667,-8.882843562,-7.998717907,-9.233165678,,,,,,
berlin_3fbd3a48,65,m,very_low,499,always,FALSE,792439.2935677823,5828271.963811032,-15.97885078,-6.316054905,-19.95920187,,,,,,
berlin_47db03ae,96,m,low,1500,always,TRUE,799657.8672061185,5832617.472,-4.325034033,-3.655342268,-4.242358431,,,,,,
berlin_8b6812c9,56,f,high,4600,always,FALSE,795963.9163610769,5830789.511571194,-4.137018746,-2.32301649,-4.471852351,,,,,,
berlin_b95af495,49,f,very_high,5600,always,FALSE,786359.0779897085,5817406.473568934,-6.642302906,-5.448248,-6.848474014,,,,,,
berlin_1ea51fec,37,f,medium,3000,always,FALSE,801845.3024315772,5828762.777700918,-5.479509172,-1.828346456,-7.165061681,,,,,,
berlin_f7aaffcf,97,m,very_high,5600,always,TRUE,797111.1452679738,5834676.395354581,-5.215308411,-3.946073303,-5.611211051,,,,,,
berlin_96c0e5e2,53,f,medium,2600,always,TRUE,805143.8798600808,5826779.938156722,-7.849001321,-5.060131585,-9.178722547,,,,,,
berlin_63dbc9b5,5,m,medium,3000,never,FALSE,795567.3039547394,5823622.277664156,-5.13080865,-2.490277138,-4.944536673,,,,,,
berlin_830cea46,51,f,very_high,5600,always,FALSE,802496.4765244271,5827240.612760734,-8.983871132,-2.1353815,-10.74606906,,,,,,
berlin_4e08922d,28,m,high,3600,always,FALSE,800111.4207172717,5830086.458738585,-2.77919362,-0.94023813,-2.779644338,,,,,,
bb_e432a617,59,m,low,2000,always,FALSE,814487.85,5806957.39,-19.77752913,-15.61779353,-20.46663879,,,,,,
berlin_26e800a3,37,f,very_high,5600,always,FALSE,794762.5570144292,5822745.836711906,-3.984456984,-2.349801862,-4.068055997,,,,,,
berlin_119066f9,47,f,low,2600,always,FALSE,791366.0591,5825259.8051896915,-3.162825992,-0.72742549,-3.16643124,,,,,,
berlin_1bb8cbc0,39,f,high,4600,always,FALSE,793639.1281605067,5824025.888847068,-6.29239054,-2.179092776,-6.234541129,,,,,,
berlin_0794fb15,44,f,low,2000,always,FALSE,794442.1506,5821741.0417390065,-5.610753472,-4.067289127,-5.91474699,,,,,,
berlin_cba74e6f,32,m,medium,2000,always,FALSE,794147.5508217805,5823642.096855725,-5.70498411,-3.18929386,-5.736543479,,,,,,
berlin_f7937b00,19,f,high,5600,always,FALSE,809377.1276839594,5819511.800625483,-10.37820232,-6.188630484,-12.02681637,,,,,,
berlin_faeaa672,48,f,medium,3600,always,FALSE,800016.0856154847,5829870.462412465,-3.722724986,-1.124499955,-3.723175704,,,,,,
bb_cb192906,58,f,very_high,5600,always,TRUE,779360.97,5810124.42,-10.08791899,-8.98032477,-10.49312348,,,,,,
berlin_5049559a,71,m,medium,1500,always,FALSE,797521.7091331391,5829884.4285724675,-9.254654244,-3.069659098,-9.69897247,,,,,,
berlin_5ba5fa34,64,f,low,900,always,FALSE,791602.9580615936,5825154.400790793,-2.954864101,-1.266878687,-2.954909103,,,,,,
bb_1cb440da,67,m,low,1500,always,FALSE,773735.58,5811866.12,-17.31989896,-17.2430383,-17.3526078,,,,,,
bb_8aa42fc5,70,m,high,3000,always,FALSE,817655.92,5804565.97,-18.53564558,-15.3437692,-19.33640759,,,,,,
bb_f4ac8702,72,f,low,900,always,FALSE,814421.85,5813230.14,-28.3570351,-22.32621302,-28.71545078,,,,,,
berlin_8ceccea9,15,m,very_high,5600,never,FALSE,791477.8806185671,5821853.184654232,-3.744700059,-2.671193172,-4.017100492,,,,,,
berlin_37d2d74d,61,m,low,1500,always,FALSE,801104.4375128788,5829615.145191173,-5.147317772,-1.187308846,-6.061921746,,,,,,
berlin_5cc7c7f3,3,m,high,4600,never,FALSE,798277.2475830283,5833294.645,-4.242265096,-3.169079466,-4.387020009,,,,,,
berlin_e39958ca,28,f,high,3600,always,FALSE,796558.9262286606,5819829.234226063,-7.062477611,-4.461088272,-6.788720321,,,,,,
berlin_203d991a,6,m,very_high,5600,never,FALSE,795743.4443308238,5835120.7439167965,-5.7439194,-4.08877316,-6.172483504,,,,,,
berlin_f6334863,8,m,very_low,900,never,FALSE,796832.6249947359,5830842.9827274475,-6.339046409,-4.66390337,-7.496590343,,,,,,
berlin_c17f86f8,60,f,high,3600,always,FALSE,803751.0464224133,5823693.722017598,-9.556106316,-3.984486289,-10.72803223,,,,,,
berlin_f92f91fd,68,m,medium,2000,always,FALSE,802962.6302653949,5829534.431848357,-5.208741312,-3.273320653,-6.42975509,,,,,,
berlin_86e9c753,51,f,low,1500,always,FALSE,810666.2081882269,5822692.3640169175,-15.04617794,-11.55085683,-16.50878694,,,,,,
berlin_bfe03df1,13,m,low,2600,never,FALSE,794853.3299691111,5821797.019192729,-5.325376004,-3.625154655,-5.346726255,,,,,,
berlin_aef36d50,44,f,medium,3000,always,FALSE,801155.9341331129,5823951.686234049,-14.40540677,-2.048147861,-14.74964066,,,,,,
berlin_1eb57042,2,m,high,4600,never,FALSE,799110.8925,5826873.250931202,-18.47970797,-0.827404905,-20.16626986,,,,,,
berlin_27ebadc7,4,m,medium,3600,never,FALSE,804105.9133486009,5831280.089289225,-6.799474294,-4.798533259,-5.652206274,,,,,,
berlin_8a8a8ab2,42,f,very_high,5600,always,FALSE,801688.7793842384,5831582.533,-3.559610646,-2.209796835,-3.564938944,,,,,,
bb_cf7c8f75,64,m,low,900,always,FALSE,828527.9,5831782.07,-33.11851554,-30.38486791,-33.57692991,,,,,,
berlin_33287feb,58,f,medium,1500,always,FALSE,798948.4642957018,5814230.597085822,-13.83077818,-10.63625121,-14.37100996,,,,,,
berlin_3d7a0c5f,64,f,low,1500,always,FALSE,796784.2360856675,5820261.763615854,-8.985436794,-5.897473317,-8.257499623,,,,,,
bb_4b0f5051,72,m,very_low,500,always,FALSE,781721.73,5810843.8,-31.04419661,-29.6627078,-31.30618533,,,,,,
berlin_65ec02d9,46,f,very_high,5600,always,FALSE,798353.8561,5834735.241137934,-4.908466583,-3.682501432,-5.092452702,,,,,,
berlin_447eedeb,16,m,high,4600,never,FALSE,788399.5462957413,5818176.854157148,-6.370076332,-5.124958636,-6.674494088,,,,,,
