"personId","age","sex","economic_status","income","carAvail","restricted_mobility","homeX","homeY","twalk_expSum","car_base_expSum","car_policy_expSum","pt_expSum","brainExpBeta","age_group","income_bin","bezirk","car_base_expSum_adj","car_policy_expSum_adj","mm_expSum_base","mm_expSum_policy","mm_logSum_base","mm_logSum_policy","mm_delta","car_share_base","changed","outcome","car_logSum_base","car_logSum_policy","car_delta"
"bb_2acfa59d",62,"f","medium",1500,"always","No restriction",812964.87,5838134.4,5.20002038672895e-45,5.30524791201418e-07,1.66281180125231e-08,3.09746569701066e-11,1,"60+","1500",NA,5.30524791201418e-07,1.66281180125231e-08,5.30555765858388e-07,1.66590926694932e-08,-14.4493407649856,-17.9103096633059,-3.46096889832028,0.999941618470737,TRUE,"Worsened",-14.4493991482191,-17.9121707183643,-3.46277157014517
"berlin_b0094d67",33,"f","medium",2000,"always","No restriction",811908.39000894,5824711.0438573,2.36776902552304e-27,2.55649592489178e-05,6.62671741332022e-07,1.44600142182077e-07,1,"30–44","2000",7,2.55649592489178e-05,6.62671741332022e-07,2.57095593910999e-05,8.072718835141e-07,-10.5686476744802,-14.0296053189556,-3.46095764447545,0.994375627369478,TRUE,"Worsened",-10.5742879234521,-14.2269860804816,-3.65269815702956
"berlin_2ab14952",53,"f","very_high",5600,"always","No restriction",805996.574863666,5820942.00612578,4.61758618876339e-18,0.00700263346838998,1.98129121198034e-05,0.000206576694362755,1,"45–59","5600",3,0.00700263346838998,1.98129121198034e-05,0.00720921016275274,0.000226389606482563,-4.93239588115445,-8.39325312045157,-3.46085723929712,0.971345447046326,TRUE,"Worsened",-4.96146899090598,-10.8291767055436,-5.86770771463759
"berlin_aac1bf63",36,"f","very_high",5600,"always","No restriction",801032.079385246,5823234.88595971,3.69970292224813e-07,0.120696968969924,1.35979826629036e-05,0.00389871128532715,1,"30–44","5600",5,0.120696968969924,1.35979826629036e-05,0.124596050225544,0.00391267923828228,-2.08267837276571,-5.54353291246365,-3.46085453969794,0.968706221035408,TRUE,"Worsened",-2.1144722632907,-11.2055891098348,-9.09111684654412
"berlin_08fed2f5",44,"f","medium",3000,"always","No restriction",811103.560761653,5825989.95455182,2.29239905482958e-25,0.000273102965471311,7.28833574793139e-06,1.3320215584671e-06,1,"30–44","3000",7,0.000273102965471311,7.28833574793139e-06,0.000274434987029779,8.62035730639849e-06,-8.20079616648762,-11.6613840232894,-3.46058785680182,0.995146312892231,TRUE,"Worsened",-8.20566167098879,-11.8292353304712,-3.62357365948244
"berlin_ae8f246b",63,"f","very_high",5600,"always","Restricted mobility",798792.471730417,5829409.76282006,1.91415761375813e-05,0.202077113030696,0.000133025115185331,0.00639793480404475,1,"60+","5600",10,0.202077113030696,0.000133025115185331,0.208494189410878,0.00655010149536766,-1.56784410666457,-5.02827473397905,-3.46043062731448,0.969221797507574,TRUE,"Worsened",-1.59910590675133,-8.92497261158985,-7.32586670483853
"bb_7c07d6da",42,"f","medium",4600,"always","No restriction",819320.8,5804353.49,6.71271845019132e-66,4.10092380210749e-06,1.18549094046387e-07,1.07212276582436e-08,1,"30–44","4600",NA,4.10092380210749e-06,1.18549094046387e-07,4.11164502976573e-06,1.29270321704631e-07,-12.4016873589837,-15.8613601080281,-3.45967274904431,0.997392472457951,TRUE,"Worsened",-12.404298292047,-15.9479386664179,-3.5436403743709
"berlin_e4aa3a28",45,"f","very_high",5600,"always","No restriction",803967.916179338,5827152.53411867,1.12680786192368e-09,0.0427157690456987,0.000645786356989185,0.000720682062813312,1,"45–59","5600",6,0.0427157690456987,0.000645786356989185,0.0434364522353199,0.00136646954661036,-3.13645627714932,-6.59552483853028,-3.45906856138096,0.983408332114307,TRUE,"Worsened",-3.15318712842735,-7.34504182561552,-4.19185469718817
"berlin_22dae35c",33,"f","high",4600,"always","No restriction",801882.929757009,5824831.67521839,2.50826998021138e-05,0.137243623556502,4.43357279747295e-06,0.0044298752715715,1,"30–44","4600",3,0.137243623556502,4.43357279747295e-06,0.141698581527875,0.00445939154417109,-1.95405314272463,-5.41274294733066,-3.45868980460603,0.968560320623272,TRUE,"Worsened",-1.98599765827646,-12.3263047983958,-10.3403071401194
"berlin_cc757952",29,"f","medium",3600,"always","No restriction",799452.94733146,5827149.42621833,0.0014362750349263,0.341536184709351,8.64445235542612e-09,0.0096678560213643,1,"15–29","3600",10,0.341536184709351,8.64445235542612e-09,0.352640315765641,0.011104139700743,-1.04230667702462,-4.50043729417805,-3.45813061715342,0.968511453285817,TRUE,"Worsened",-1.07430164743116,-18.5663480679466,-17.4920464205154
"berlin_8eebfc61",31,"f","high",3600,"always","No restriction",807557.509544039,5824756.20693703,1.33811002282281e-17,0.0021099218462865,2.07225088648677e-05,4.72134985276233e-05,1,"30–44","3600",6,0.0021099218462865,2.07225088648677e-05,0.00215713534481414,6.79360073925044e-05,-6.13897416675913,-9.59694436362772,-3.45797019686859,0.978112871479696,TRUE,"Worsened",-6.16110437185479,-10.7842900636913,-4.62318569183654
"berlin_544d5dca",22,"f","very_high",5600,"always","No restriction",794359.364806756,5824679.68261789,1.12982717467846e-06,0.123104700777632,0.000193356260191913,0.00380267970629457,1,"15–29","5600",2,0.123104700777632,0.000193356260191913,0.126908510311101,0.00399716579366116,-2.06428884338118,-5.52216972058827,-3.45788087720709,0.970027151653229,TRUE,"Worsened",-2.09472005986256,-8.55097616292328,-6.45625610306071
"bb_ed24d038",26,"f","medium",2000,"always","No restriction",812499.3,5804017.04,7.37237775300464e-52,8.91662981229738e-08,5.57097239016034e-10,2.3272544379647e-09,1,"15–29","2000",NA,8.91662981229738e-08,5.57097239016034e-10,9.14935525609385e-08,2.88435167698074e-09,-16.2069973309625,-19.6639656842572,-3.45696835329469,0.974563732931731,TRUE,"Worsened",-16.2327626924873,-21.3082813149075,-5.07551862242024
"berlin_43c1691e",94,"m","high",3600,"always","Restricted mobility",803941.290709811,5823347.28676987,3.71925984863064e-14,0.0329729002672911,3.21338080752389e-05,0.00104034915649987,1,"60+","3600",3,0.0329729002672911,3.21338080752389e-05,0.0340132494238282,0.0010724829646123,-3.38100514133887,-6.83777879109963,-3.45677364976076,0.969413414649873,TRUE,"Worsened",-3.41206925890987,-10.3456018709993,-6.93353261208945
"berlin_4566bfc4",35,"f","high",4600,"always","No restriction",807972.679175747,5825411.46094535,2.32502871480931e-18,0.00204911837792461,2.59594034337456e-05,3.99124606782009e-05,1,"30–44","4600",6,0.00204911837792461,2.59594034337456e-05,0.00208903083860281,6.58718641119488e-05,-6.17105503414098,-9.62779915584952,-3.45674412170853,0.980894269275174,TRUE,"Worsened",-6.19034563788292,-10.5589766466025,-4.36863100871962
"berlin_d2bfd7e0",63,"f","medium",2000,"always","No restriction",812926.662771551,5824052.54732856,1.48430164171231e-38,1.403977541651e-05,2.64697958969383e-07,1.83997513296374e-07,1,"60+","2000",7,1.403977541651e-05,2.64697958969383e-07,1.42237729298064e-05,4.48695472265757e-07,-11.1605958431977,-14.6169214147982,-3.45632557160053,0.987064085302515,TRUE,"Worsened",-11.1736161554696,-15.1446764384745,-3.97106028300492
"berlin_2620e970",72,"m","very_high",5600,"always","No restriction",814346.713449402,5820779.01726042,5.33706694991838e-45,0.000139347546539875,1.73306141609183e-06,2.75352920927894e-06,1,"60+","5600",3,0.000139347546539875,1.73306141609183e-06,0.000142101075749154,4.48659062537077e-06,-8.85897195252285,-12.3144174708423,-3.45544551831947,0.98062274198304,TRUE,"Worsened",-8.87853941065076,-13.2656211086829,-4.3870816980321
"berlin_64a8602d",91,"m","high",3600,"always","No restriction",800904.771905496,5827419.37993188,1.59869895309779e-05,0.146440990962657,1.88556222552664e-06,0.00475737023251569,1,"60+","3600",11,0.146440990962657,1.88556222552664e-06,0.151214348184704,0.00477524278427219,-1.88905692433751,-5.34431046146824,-3.45525353713074,0.968433172649621,TRUE,"Worsened",-1.9211327237313,-13.181284518657,-11.2601517949257
"berlin_a2113fe1",65,"m","high",4600,"always","No restriction",806340.768096504,5822714.93642767,3.72830505426112e-21,0.00763840633569946,2.93039705614188e-05,0.000218831235782309,1,"60+","4600",3,0.00763840633569946,2.93039705614188e-05,0.00785723757148177,0.000248135206343727,-4.84632018832541,-8.30153677348979,-3.45521658516438,0.972149087539803,TRUE,"Worsened",-4.87456629236637,-10.4377875370809,-5.56322124471449
"berlin_ef6379be",78,"m","medium",2000,"always","Restricted mobility",811392.12697718,5824797.0903959,8.24658694538943e-34,3.34175064067792e-05,9.1544992185045e-07,1.44600142182077e-07,1,"60+","2000",7,3.34175064067792e-05,9.1544992185045e-07,3.35621065489613e-05,1.06005006403253e-06,-10.3021129086999,-13.7571944207362,-3.45508151203636,0.995691565367891,TRUE,"Worsened",-10.3064306513815,-13.9038501746552,-3.59741952327365
"berlin_15e71152",67,"m","high",3600,"always","No restriction",807957.173405863,5825885.12241623,1.49703452267159e-23,0.00188448026194797,2.09295972145696e-05,3.99124606782008e-05,1,"60+","3600",6,0.00188448026194797,2.09295972145696e-05,0.00192439272262617,6.08420578927704e-05,-6.25314482977875,-9.70722926647773,-3.45408443669897,0.979259711279861,TRUE,"Worsened",-6.27410321920529,-10.7743462660982,-4.50024304689286
"berlin_e1e02a0a",45,"f","very_high",5600,"always","No restriction",805621.074950666,5826726.01296751,4.04506479705786e-13,0.0138304994662131,0.000340663504404408,0.00010021806977451,1,"45–59","5600",6,0.0138304994662131,0.000340663504404408,0.0139307175363921,0.000440881574583424,-4.27365898236684,-7.72673425693989,-3.45307527457306,0.992805964953549,TRUE,"Worsened",-4.28087901926395,-7.98461535848205,-3.7037363392181
"berlin_836cba3f",51,"f","high",5600,"always","No restriction",794449.739935876,5825062.31590659,3.44662106439131e-07,0.146630490094582,5.00677996507305e-05,0.00474175801390911,1,"45–59","5600",12,0.146630490094582,5.00677996507305e-05,0.151372592770597,0.00479217047566628,-1.88801097965913,-5.3407718437462,-3.45276086408707,0.968672646816573,TRUE,"Worsened",-1.91983952960917,-9.9021324780498,-7.98229294844062
"berlin_5a56fa72",37,"f","very_high",5600,"always","No restriction",802320.197446872,5828167.68230058,1.13458597876861e-06,0.158986741819014,0.000596056488076364,0.00458772113205709,1,"30–44","5600",11,0.158986741819014,0.000596056488076364,0.163575597537049,0.00518491220611222,-1.81048002524784,-5.26200236972708,-3.45152234447925,0.971946575240256,TRUE,"Worsened",-1.83893446502469,-7.42517511673852,-5.58624065171383
"berlin_0b78b6a8",46,"m","medium",3000,"always","No restriction",799192.083755654,5829499.03939231,0.00194986715071998,0.167853916819128,0.000658162317833694,0.00286565004830378,1,"45–59","3000",4,0.167853916819128,0.000658162317833694,0.172669434018151,0.00547367951685745,-1.75637629838705,-5.20780421650477,-3.45142791811772,0.972111351227818,TRUE,"Worsened",-1.78466122059376,-7.32605897342253,-5.54139775282877
"berlin_0c8af863",37,"f","high",3600,"always","No restriction",807639.760887455,5825478.05788451,1.33754875663419e-17,0.00293036810615547,2.95212030488624e-05,6.55279733802665e-05,1,"30–44","3600",6,0.00293036810615547,2.95212030488624e-05,0.00299589607953575,9.50491764291423e-05,-5.81051190033204,-9.26111615367398,-3.45060425334194,0.97812742109852,TRUE,"Worsened",-5.83262723034423,-10.4304018053747,-4.59777457503043
"berlin_e5218b47",55,"f","low",3000,"always","No restriction",812209.62965189,5819409.14658941,1.19739980925439e-31,7.34235237347433e-05,3.04315362902308e-07,2.09219140803033e-06,1,"45–59","3000",3,7.34235237347433e-05,3.04315362902308e-07,7.55157151427736e-05,2.39650677093264e-06,-9.49116977578259,-12.9414983930085,-3.4503286172259,0.97229462233027,TRUE,"Worsened",-9.51926618683938,-15.0052012952768,-5.48593510843738
"berlin_2571ca4c",40,"m","medium",3000,"always","No restriction",803895.862275918,5826816.37970204,2.48043450010887e-09,0.0242201582361698,0.000261776793461097,0.000523579481486013,1,"30–44","3000",6,0.0242201582361698,0.000261776793461097,0.0247437401980904,0.00078535875538161,-3.6991827432467,-7.14936993135562,-3.45018718810892,0.978839821396083,TRUE,"Worsened",-3.72057000759324,-8.24801835065923,-4.52744834306599
"berlin_41206257",32,"f","very_high",5600,"always","No restriction",793798.296167638,5827922.18488325,2.74588967682294e-05,0.177656918235307,3.15656826150515e-06,0.00579359045870157,1,"30–44","5600",10,0.177656918235307,3.15656826150515e-06,0.183477967590777,0.0058242059237313,-1.6956606863214,-5.14573261092929,-3.45007192460789,0.968273850904797,TRUE,"Worsened",-1.72790101420943,-12.6660251136779,-10.9381240994685
"berlin_b245bcc5",38,"f","very_high",5600,"always","No restriction",807766.354158829,5815738.88183891,1.85592914929633e-29,0.00052999214833488,3.0710824326195e-06,1.42090510850507e-05,1,"30–44","5600",3,0.00052999214833488,3.0710824326195e-06,0.000544201199419931,1.72801335176702e-05,-7.5161915276118,-10.9659530679012,-3.44976154028938,0.97389007760329,TRUE,"Worsened",-7.54264836599033,-12.6934804745931,-5.15083210860279
"berlin_ab8f129a",23,"f","high",4600,"always","No restriction",801694.347827636,5827436.37304372,5.14999471095267e-05,0.108327927803074,1.731310782709e-05,0.00348486494635642,1,"15–29","4600",11,0.108327927803074,1.731310782709e-05,0.11186429269654,0.00355367800129304,-2.19046881470782,-5.63977215512888,-3.44930334042105,0.968387008863863,TRUE,"Worsened",-2.22259228376781,-10.964046665487,-8.74145438171922
"bb_c8690564",84,"m","low",1500,"always","No restriction",818537.59,5823620.96,4.80820804621161e-55,4.63924942827418e-08,6.09523595371681e-10,8.93119507989798e-10,1,"60+","1500",NA,4.63924942827418e-08,6.09523595371681e-10,4.72856137907316e-08,1.50264310336148e-09,-16.8670597358985,-20.3160402105527,-3.44898047465428,0.98111223612445,TRUE,"Worsened",-16.8861281519468,-21.2183434550877,-4.33221530314091
"berlin_9383e60a",36,"f","very_high",5600,"always","No restriction",803976.845864605,5827143.49467017,1.0883700934604e-09,0.0419735279548456,0.000633863457876586,0.000723015152758011,1,"30–44","5600",6,0.0419735279548456,0.000633863457876586,0.0426965441959737,0.00135687969900469,-3.15363729420135,-6.6025675542297,-3.44893026002835,0.983066164844407,TRUE,"Worsened",-3.17071614620238,-7.36367699284692,-4.19296084664454
"berlin_f8eaff1d",41,"f","low",2000,"always","No restriction",809471.52893412,5820545.81849063,5.31908480134193e-25,0.000270303745665071,3.75326256791221e-07,8.48812891670825e-06,1,"30–44","2000",3,0.000270303745665071,3.75326256791221e-07,0.00027879187458178,8.86345517349948e-06,-8.18504502375734,-11.6335738949319,-3.4485288711746,0.969553887001042,TRUE,"Worsened",-8.21596424734144,-14.7954701711125,-6.57950592377102
"berlin_954c9843",40,"f","high",4600,"always","No restriction",805795.776139147,5828285.63997263,1.45081891582115e-13,0.0190808421682978,0.000566992227260372,4.10399538471929e-05,1,"30–44","4600",6,0.0190808421682978,0.000566992227260372,0.0191218821222901,0.000608032181252647,-3.95692193884525,-7.40528274770698,-3.44836080886173,0.997853770160813,TRUE,"Worsened",-3.95907047513641,-7.47516496286598,-3.51609448772957
"berlin_ced3120a",81,"m","high",3600,"always","No restriction",810696.606929825,5826103.81565636,1.38026317995052e-31,0.000523340346458185,1.53596682472818e-05,1.3320215584671e-06,1,"60+","3600",7,0.000523340346458185,1.53596682472818e-05,0.000524672368016653,1.66916898057489e-05,-7.55273655110038,-11.0005995788159,-3.44786302771554,0.997461231733048,TRUE,"Worsened",-7.55527854750431,-11.0837654289623,-3.52848688145795
"bb_eb7dfa37",55,"m","high",4600,"always","No restriction",819306.43,5804149.75,3.18146151395273e-66,3.8065174606409e-06,1.10781207858445e-07,1.07212276582436e-08,1,"45–59","4600",NA,3.8065174606409e-06,1.10781207858445e-07,3.81723868829914e-06,1.21502435516688e-07,-12.4759832531987,-15.9233315289619,-3.44734827576318,0.997191365661491,TRUE,"Worsened",-12.4787958391515,-16.0157086811833,-3.53691284203185
"berlin_3d0cc036",18,"m","very_low",2000,"always","No restriction",792923.806681443,5826384.26973593,0.000211185498074136,0.100576595954626,2.74507182165586e-06,0.00309434989086933,1,"15–29","2000",2,0.100576595954626,2.74507182165586e-06,0.10388213134357,0.00330828046076512,-2.26449837503602,-5.71132672283741,-3.44682834780139,0.968179942534958,TRUE,"Worsened",-2.29683569296867,-12.8057033188074,-10.5088676258387
"berlin_40a9dc00",53,"f","high",4600,"always","No restriction",808292.872170409,5825284.56703556,4.20423647149276e-19,0.00201756734166975,2.56184147193026e-05,3.99124606782008e-05,1,"45–59","4600",6,0.00201756734166975,2.56184147193026e-05,0.00205747980234795,6.55308753975039e-05,-6.18627344206004,-9.63298914627321,-3.44671570421317,0.980601286762254,TRUE,"Worsened",-6.2058627796066,-10.5721991400962,-4.36633636048961
"berlin_e8ec2bf9",75,"m","medium",3000,"always","Restricted mobility",805528.951909454,5814935.4752021,1.11049997738614e-36,8.04648529889204e-05,4.5771873853197e-07,2.17558069730634e-06,1,"60+","3000",5,8.04648529889204e-05,4.5771873853197e-07,8.26404336862267e-05,2.63329943583831e-06,-9.40101148526944,-12.8472729597087,-3.44626147443929,0.973674137461975,TRUE,"Worsened",-9.42769007771443,-14.5970109494826,-5.16932087176815
"berlin_8340a3f2",33,"m","medium",1500,"always","Restricted mobility",806425.230026654,5818946.02702793,6.38252928708309e-22,0.000136535897129642,1.77128450999922e-07,4.3130345614363e-06,1,"30–44","1500",3,0.000136535897129642,1.77128450999922e-07,0.000140848931691079,4.49016301243622e-06,-8.86782264839853,-12.3136215512041,-3.44579890280553,0.969378294108073,TRUE,"Worsened",-8.89892299527839,-15.5463906557101,-6.64746766043175
"berlin_90451b7b",35,"f","high",3600,"always","No restriction",798746.903455281,5827255.6565936,6.90356198170488e-05,0.305211807168995,2.15704822251429e-07,0.00998379105657195,1,"30–44","3600",10,0.305211807168995,2.15704822251429e-07,0.315264633845384,0.0100530423812113,-1.15434288540358,-4.59987996579024,-3.44553708038666,0.96811305298101,TRUE,"Worsened",-1.18674929365895,-15.3493549275127,-14.1626056338537
