personId,age,sex,income,homeX,homeY,district,twalk_rawSum,pt_rawSum,car_base_rawSum,car_policy_rawSum,twalk_logSum,pt_logSum,car_logSum_base,car_logSum_policy,car_delta,car_base_logSum_no_income,base_car_delta_incomeFactor,mm_logSum_base,mm_logSum_policy,mm_delta,outcome
bb_d9340899,10,m,3600,783919.45,5842209.86,NA,2.727733968512706e-31,1.2053542691903043e-6,7.589875938432923e-5,1.9928282930300705e-4,-70.37666666646312,-13.628737034902937,-9.486110219093785,-8.520785489484643,0.9653247296091418,-10.33553774016782,0.8494275210740359,-9.470353924038545,-8.514755247756382,0.9555986762821629,Winner
bb_ac257ef9,11,m,900,788156.9,5815796.91,NA,1.446948993817335e-23,1.7280872863367708e-6,3.317581459505629e-6,1.875659470192249e-6,-52.58999994144291,-13.268495375931773,-12.616274516556011,-13.186550242944111,-0.5702757263881004,-7.369724659577023,-5.246549856978988,-12.19698035678048,-12.533536488020838,-0.3365561312403571,Loser
berlin_6616c1eb,3,m,4600,787402.8770101859,5827890.604376949,Charlottenburg-Wilmersdorf,2.929482797625649e-7,0.0095195199550764,0.05394488423238117,0.06882692526757671,-15.043269763092448,-4.654410856337173,-2.9197924160117013,-2.6761602549690986,0.24363216104260266,-3.2713354780167356,0.3515430620050344,-2.7572714782996477,-2.5466109425600236,0.21066053573962407,Winner
berlin_35d51163,39,f,5600,794192.4933472987,5834806.337018528,Reinickendorf,9.352565229011376e-15,7.906875921993897e-5,0.01419760548040817,0.00205109798672681,-32.30312573319483,-9.445192714176827,-4.254681956734515,-6.189380025934692,-1.9346980692001763,-5.253529951615466,0.9988479948809506,-4.249128245579204,-6.151555017838441,-1.9024267722592372,Loser
berlin_77501d75,6,m,4600,800530.363511758,5822922.542181895,Neukölln,1.291791369945232e-7,0.01087743351849573,0.0881595671929031,2.598827747221934e-5,-15.862065737007509,-4.521064955224868,-2.428606842925982,-10.557864988066735,-8.129258145140753,-2.8226288006866396,0.3940219577606574,-2.312260449761641,-4.518666765268454,-2.2064063155068125,Loser
berlin_4d115177,44,m,3000,801128.1740943114,5828366.054902869,Friedrichshain-Kreuzberg,1.176310313573738e-4,0.00456542553237656,0.16651936416116198,2.926169166033844e-5,-9.047957685221352,-5.389243552986789,-1.7926436750558665,-10.439231349267756,-8.646587674211888,-1.8390746153380984,0.046430940282231825,-1.7649086756262369,-5.357575293446298,-3.5926666178200612,Loser
berlin_13ee70f0,23,f,1500,785358.3703802753,5817376.564807902,Steglitz-Zehlendorf,4.0450325076611156e-21,3.662998261632886e-4,1.2870488756222973e-4,2.6112942178795814e-5,-46.95679736589219,-7.912058362754315,-8.957988467686777,-10.553079497618612,-1.5950910299318348,-6.8759640790399965,-2.08202438864678,-7.61094327276311,-7.843196291704377,-0.23225301894126726,Loser
berlin_c39c3eb6,87,m,3600,805625.2337372722,5820025.4323212765,Treptow-Köpenick,2.3561830889217188e-24,6.570419321819747e-5,0.00299818101746341,9.060213128485502e-6,-54.404999257320725,-9.6303478107935,-5.809749501717086,-11.611617914070676,-5.80186841235359,-6.312367699179542,0.5026181974624562,-5.788071491682341,-9.501168637217024,-3.7130971455346833,Loser
berlin_a55e64e0,30,f,5600,803668.7705133685,5828985.295487622,Lichtenberg,1.4332204955771384e-8,0.00202873213094328,0.06845555374008604,0.00364262267120509,-18.060756737035806,-6.200344247088851,-2.6815705948182433,-5.6150513427118005,-2.933480747893557,-3.2435928028695837,0.5620222080513404,-2.652365286116199,-5.1723247204880565,-2.5199594343718577,Loser
berlin_33c94a94,30,f,2000,782288.4961077413,5827669.967368391,Spandau,1.7486497020960762e-6,0.00609059584263346,0.08955267575499544,0.08884496943517176,-13.256666666666666,-5.1010093625334205,-2.4129282709106987,-2.4208623446093376,-0.007934073698638855,-2.1737629599379136,-0.23916531097278515,-2.3471116466850233,-2.354538458575323,-0.0074268118902995894,Loser
bb_0529f274,59,m,1500,805205.05,5843543.98,NA,1.9646383035499774e-33,1.6230639136698388e-6,2.890461032454656e-6,9.37901309783965e-7,-75.30999990986535,-13.33119489025042,-12.754094541762061,-13.879621106925441,-1.12552656516338,-9.51633232353007,-3.2377622182319907,-12.30843212522126,-12.875126330123035,-0.5666942049017738,Loser
berlin_97c86102,58,f,5600,797236.7838331435,5829322.976951707,Mitte,1.4735111787967194e-4,0.02432214707926774,0.1290127606774826,2.513735366415612e-11,-8.82269226224897,-3.7163679412716544,-2.0478439595322384,-24.40666618226269,-22.358822222730453,-2.445966034140329,0.3981220746080907,-1.8741702959984372,-3.7103279075700573,-1.83615761157162,Loser
berlin_714bfb90,77,m,900,807945.3140018152,5830595.739006238,Marzahn-Hellersdorf,3.3419038614422606e-23,2.2107086782601677e-4,1.2140090294381534e-5,5.124915000532257e-7,-51.75291647587733,-8.4170272389538,-11.31899733460263,-14.483981711333383,-3.1649843767307537,-6.753709019622329,-4.5652883149803,-8.36356711436725,-8.414711699204696,-0.05114458483744677,Loser
berlin_47c0f918,65,m,500,812165.2813828286,5818047.076058701,Treptow-Köpenick,7.1123011062812566e-43,6.164467059416824e-7,4.0681692894618305e-12,9.340340912835385e-14,-97.04933316365,-14.299293964239796,-26.227828023696155,-30.001848550038435,-3.77402052634228,-10.40906122940502,-15.818766794291134,-14.299287364876337,-14.299293812720775,-6.447844437929007e-6,Loser
berlin_5e655ab3,27,f,3000,792499.5103038016,5827340.096009646,Charlottenburg-Wilmersdorf,2.747229177669727e-5,0.01088710007986855,0.09363354097325662,1.870788054894596e-5,-10.502332632989853,-4.520176669522375,-2.3683666159569974,-10.886565703146358,-8.51819908718936,-2.4265363747536037,0.05816975879660635,-2.258107898751886,-4.515943907254172,-2.257836008502286,Loser
berlin_46e3738a,36,f,2600,787086.2760277403,5838753.332131927,Reinickendorf,4.1043308943510345e-24,1.532666656548884e-6,2.1338122339715655e-4,4.77944292404108e-5,-53.84999949996031,-13.388501426892818,-8.45243021079741,-9.948601468346178,-1.4961712575487685,-8.200660687674883,-0.2517695231225261,-8.44527312144083,-9.917037015382874,-1.471763893942045,Loser
berlin_6fd1bb6d,26,f,4600,798089.539212622,5828997.7557102395,Mitte,2.264579419368183e-5,0.00809812561982984,0.16729550813560434,4.361669912604797e-6,-10.695536410090327,-4.816122649041282,-1.7879935205093715,-12.342655566453807,-10.554662045944436,-2.104066706213146,0.31607318570377463,-1.7405933894990673,-4.81279317133911,-3.072199781840043,Loser
berlin_c708a2bd,98,m,1500,795304.7936136846,5822114.979998607,Tempelhof-Schöneberg,4.1165969673968e-13,0.00285994413281744,0.01456430172353369,0.00254964322453256,-28.518579365656777,-5.856953188321083,-4.22918183180488,-5.971801841548408,-1.7426200097435283,-3.140091490987462,-1.0890903408174175,-4.049892602654465,-5.219582463013964,-1.1696898603594992,Loser
berlin_5cbcc70a,48,f,5600,813142.659366581,5831363.658060297,Marzahn-Hellersdorf,7.220204420919949e-30,2.377499862872502e-6,0.00064513620845211585,5.788878383535121e-5,-67.10066952417064,-12.949461100204049,-7.346049087568239,-9.756986908293186,-2.4109378207249472,-8.911893288967796,1.5658442013995577,-7.3423705934718475,-9.71673775325937,-2.374367159787522,Loser
berlin_44e3c2f3,44,m,500,797466.588466587,5831439.434670452,Mitte,9.652842751400609e-8,0.01018934709005578,9.261420381269156e-4,2.469575869006294e-4,-16.15342828634593,-4.586412507396401,-6.984482946175014,-8.306293949033572,-1.3218110028585581,-2.7729346874525067,-4.211548258722507,-4.4994070423008905,-4.562455468082504,-0.06304842578161374,Loser
bb_d67015f0,57,f,3000,811752.61,5841775.46,NA,6.160966239315919e-38,1.0734572324376015e-11,6.119370443746278e-6,7.340081928110992e-7,-85.67999991149728,-25.257551524760206,-12.004051335400293,-14.124745646526206,-2.120694311125913,-12.32079954604062,0.316748210640327,-12.004049581206294,-14.124731022038448,-2.120681440832154,Loser
bb_7cf8d099,41,m,2000,786311.96,5855245.58,NA,8.288271986718725e-61,1.7751968661046357e-7,2.0567366004553506e-8,8.749449372839997e-9,-138.3428491707278,-15.544184323699568,-17.69956019181839,-18.554275067375276,-0.854714875556887,-14.896558752823506,-2.803001438994883,-15.434559243202067,-15.496073241429983,-0.061513998227916034,Loser
berlin_6cac2084,51,f,900,803399.9764977507,5818205.372420748,Neukölln,1.1312046814640034e-19,8.393798616370414e-4,6.49559067719498e-6,1.756441976432616e-8,-43.62583361224162,-7.082847198730898,-11.944386968605757,-17.85739058540213,-5.913003616796372,-7.143446710196392,-4.800940258409365,-7.075138428682621,-7.082826273477865,-0.007687844795244203,Loser
bb_463c0846,65,m,500,814797.48,5812835.86,NA,2.21208589342734e-58,1.0713300390058776e-6,1.9308321195091722e-15,1.8168756100439414e-17,-132.7559994800851,-13.746609654300748,-33.8808253349076,-38.54682825280233,-4.66600291789473,-12.614347710067332,-21.266477624840267,-13.746609652498472,-13.74660965428379,-1.7853167832981853e-9,Loser
berlin_c37fcc05,91,m,3000,812136.0894357963,5818678.464615039,Treptow-Köpenick,8.263989531581515e-42,2.7734747211891153e-7,4.915554223419726e-5,2.2366760547953922e-7,-94.59666644068295,-15.09799470489481,-9.92052095609653,-15.31310479127666,-5.39258383518013,-10.1655158865785,0.24499493048197074,-9.914894571777259,-14.506629641307505,-4.591735069530246,Loser
berlin_947e7665,52,f,5600,797721.3859250015,5823916.211971874,Tempelhof-Schöneberg,3.9007192214280755e-5,0.01285069860723522,0.2527968538725814,1.0956858544303387e-5,-10.151764513086333,-4.354357102796897,-1.3751690619111583,-11.421544946699795,-10.046375884788636,-1.728698791571246,0.35352972966008767,-1.325438012094869,-4.350476600097116,-3.0250385880022463,Loser
bb_5cf3b8a6,54,f,4600,782093.55,5811201.41,NA,5.013175537460664e-39,1.816722113413623e-5,2.377843755099216e-4,5.491096770047699e-5,-88.18874907265011,-10.915891624283832,-8.344146280197917,-9.809797453436378,-1.4656511732384612,-10.168455942048231,1.8243096618503145,-8.270522206970908,-9.523980610086522,-1.253458403115614,Loser
berlin_e2baa23e,55,f,3600,795341.7632206699,5835848.028212088,Reinickendorf,1.006695502035502e-16,8.72780107600538e-5,0.00135625553878328,2.435407497767943e-4,-36.83468830119018,-9.346412008174282,-6.6030276567883375,-8.320226279230408,-1.7171986224420701,-7.145703396382683,0.5426757395943458,-6.540661317327814,-8.013939883796027,-1.4732785664682133,Loser
berlin_0cfe9d56,40,f,4600,795137.3409213256,5823312.467524039,Tempelhof-Schöneberg,3.1452543756877024e-8,0.01239893120997846,0.1001316533995544,0.01122548824842949,-17.274785974499174,-4.390145002829627,-2.3012694248695,-4.489568349780434,-2.188298924910934,-2.7499032522535627,0.44863382738406266,-2.1845299515877756,-3.7454730477369047,-1.560943096149129,Loser
berlin_055bbfef,59,f,1500,807973.8182248012,5825735.621449065,Lichtenberg,2.5211141093120995e-18,1.6848740557115968e-5,1.9497910566342695e-4,9.309129967102608e-7,-40.52183076320006,-10.991234648344212,-8.54261815558551,-13.887100015475234,-5.344481859889724,-6.682234676560014,-1.8603834790254963,-8.459736659309824,-10.93745581322984,-2.4777191539200167,Loser
bb_8b3ba879,76,f,2000,806463.99,5842519.15,NA,6.62537675648445e-42,2.67604832737734e-8,7.299989172972844e-6,3.866439588808356e-6,-94.8176666665913,-17.436339542291407,-11.827637692965434,-12.463176477276887,-0.6355387843114535,-10.248748365774857,-1.578889327190577,-11.823978570662831,-12.456279097879193,-0.632300527216362,Loser
berlin_08863062,15,m,3600,809660.358735021,5833829.912865206,Marzahn-Hellersdorf,2.5813738293896588e-21,3.180230491599471e-5,6.17372211926904e-4,4.45666520445002e-5,-47.4059652036535,-10.355971789169756,-7.390038455125986,-10.018524690621021,-2.6284862354950347,-7.997830798188404,0.6077923430624175,-7.339808976262935,-9.479934266869767,-2.140125290606832,Loser
berlin_77f9cc95,15,m,3000,797661.9577767983,5828897.763589971,Mitte,7.652096840382338e-5,0.01047475044491831,0.12333813431836524,1.838578930524121e-12,-9.47794575790744,-4.558787637331876,-2.092825635863945,-27.022028163068,-24.929202527204055,-2.146182005626128,0.053356369762183053,-2.0107411501643826,-4.551508913035828,-2.540767762871446,Loser
berlin_787e3e19,55,f,2600,802106.1836315042,5828143.025704337,Friedrichshain-Kreuzberg,2.384031560054594e-6,0.01014311858027551,0.10764258347073044,2.999524819505737e-4,-12.946717570570863,-4.590959775808197,-2.228938952382741,-8.111886489351736,-5.882947536968995,-2.1757707282735415,-0.053168224109199524,-2.1388681496996464,-4.5615883144310425,-2.422720164731396,Loser
berlin_a9d17911,79,m,2600,813552.6850778677,5825404.242261274,Marzahn-Hellersdorf,5.273071857595255e-40,1.9193992183296e-8,4.190001506253475e-5,7.287215814433076e-7,-90.4407906318466,-17.76866851399832,-10.080224371548544,-14.131974096346294,-4.05174972479775,-9.826935209633582,-0.253289161914962,-10.079766386099003,-14.105975734825323,-4.02620934872632,Loser
berlin_ee5a93dc,11,m,2600,801002.2731214336,5831840.259347291,Pankow,2.3859375114857033e-5,0.00416947228498015,0.06123774470650828,0.02536275084058749,-10.643333331291398,-5.479965801544072,-2.7929915360016144,-3.6744736836637353,-0.8814821476621209,-2.7362793322657173,-0.05671220373589714,-2.726757959577031,-3.521465718725131,-0.7947077591481002,Loser
berlin_194274ab,39,f,1500,793450.9151558443,5823391.009455398,Charlottenburg-Wilmersdorf,4.129739825041006e-7,0.00335615352278562,0.03419226859539676,0.00956366182475036,-14.699881242327843,-5.6969597456589955,-3.375755724932083,-4.649784589196659,-1.2740288642645758,-2.6739411645019953,-0.7018145604300878,-3.282112924098355,-4.348961108839673,-1.0668481847413185,Loser
berlin_2a7f90ff,94,m,1500,796207.4353062126,5831005.008778452,Mitte,1.6216286151501005e-7,0.00217186897967559,0.03291680310367031,0.00487222258893966,-15.634664688713848,-6.132167201162889,-3.413772018955976,-5.32420506223319,-1.910433043277214,-2.68307717475604,-0.7306948441999364,-3.3498723117625406,-4.955543068060408,-1.605670756297867,Loser
berlin_c331f927,13,m,5600,789643.4527079596,5819919.867821327,Steglitz-Zehlendorf,1.139139185731985e-13,1.4370865939167395e-4,0.01922780050113232,0.00502835663757737,-29.80333333198307,-8.847722506488369,-3.95139810443943,-5.29266206046381,-1.3412639560243798,-4.722987791030848,0.7715896865914176,-3.9439518923298875,-5.264483193039508,-1.3205313007096207,Loser
berlin_82cb1a74,52,f,3600,809138.557146773,5825077.171714938,Marzahn-Hellersdorf,4.7828950205760335e-21,6.0432064912952705e-6,5.176384628235023e-4,1.868002399561197e-5,-46.789240936865085,-12.016575810840122,-7.566233507601215,-10.888055840602734,-3.321822333001519,-8.23206665625574,0.6658331486545244,-7.554626559554558,-10.607767250785765,-3.0531406912312065,Loser
bb_eab72feb,69,f,3600,791858.01,5845355.27,NA,1.131299729300893e-50,9.397946461413888e-7,3.15704300920757e-5,1.4688514580536736e-5,-115.00588747503348,-13.877604447100277,-10.363289632044799,-11.128444690621881,-0.7651550585770828,-11.366314670010423,1.0030250379656245,-10.333955910777334,-11.066426594258852,-0.7324706834815178,Loser
berlin_575be736,22,f,900,794321.5018132892,5827994.6555264145,Mitte,8.096183160844152e-4,0.0060179688776881,0.04054761071442715,8.165549666751712e-6,-7.118947636064929,-5.113005472325027,-3.2052784221190214,-11.715586513936115,-8.510308091817095,-2.0361079696252733,-1.169170452493748,-3.049656438106485,-4.9855886841548385,-1.9359322460483535,Loser
bb_51d71ba6,63,f,2000,778013.81,5809994.31,NA,6.284118752385592e-59,4.2106284801965074e-7,8.452493687958923e-7,2.013318353131665e-7,-134.01449486885502,-14.680483731698576,-13.983634142124867,-15.418311368204904,-1.4346772260800371,-11.880918020583918,-2.102716121540949,-13.57940164788927,-14.28969140632177,-0.7102897584325003,Loser
berlin_6ae748d9,26,f,2600,806897.0349492097,5816299.541136041,Neukölln,1.2552259911022346e-24,1.3786989900171033e-5,6.66299110329571e-5,3.65150462073115e-7,-55.03472660289305,-11.191785171336809,-9.616356966630745,-14.822956343447395,-5.20659937681665,-9.383887101329549,-0.23246986530119607,-9.428286193259462,-11.165644682964613,-1.7373584897051515,Loser
bb_aa07158f,38,f,4600,829601.22,5828503.24,NA,8.335776918994907e-67,2.4295146441371757e-12,5.279501570833632e-7,2.8159743622546012e-8,-152.15264450710518,-26.74332961344874,-14.454263957159387,-17.385372410011012,-2.9311084528516247,-17.139214996603048,2.6849510394436606,-14.454259355382076,-17.38528613756911,-2.9310267821870344,Loser
berlin_51848a1c,50,m,3600,803218.6316200042,5826976.550448098,Friedrichshain-Kreuzberg,5.865070048129784e-8,0.00365379775377986,0.05297256073686941,2.1586848855945112e-4,-16.65166631850311,-5.611988171824745,-2.937981221440156,-8.440841184965889,-5.502859963525733,-3.180220829481722,0.24223960804156563,-2.8712796687133,-5.554571861537073,-2.6832921928237727,Loser
bb_7db14325,56,m,4600,822479.68,5819156.61,NA,2.281238958294282e-53,2.4590511662438193e-6,1.3602766001667725e-6,5.4660009517788846e-8,-121.21229123054724,-12.915734987202159,-13.507822496420157,-16.722133482319375,-3.2143109858992176,-15.766763361094991,2.258940864674834,-12.475436128211053,-12.893750340728056,-0.4183142125170036,Loser
bb_43bc4466,57,m,900,819550.14,5829785.67,NA,3.9918437852680135e-44,1.323701087440775e-7,2.4922471104669107e-10,1.3946252264326751e-11,-99.92949086600136,-15.837663983705035,-22.11266617242785,-24.995810298642333,-2.883144126214482,-12.603729774356266,-9.508936398071585,-15.835782966993857,-15.837558631237068,-0.0017756642432100733,Loser
berlin_e1abb2e6,53,m,2000,804701.3784191549,5833358.395538951,Lichtenberg,2.560680327501945e-13,5.767416974106362e-4,0.00420289094981453,0.00100974192363017,-28.99333323280673,-7.458116056487566,-5.471982669092917,-6.89806050193831,-1.426077832845393,-4.902175207059945,-0.5698074620329718,-5.343391587423412,-6.446235270790801,-1.1028436833673894,Loser
berlin_d2f4e7c1,15,m,5600,802940.5390727037,5829530.491089051,Lichtenberg,4.160641749482481e-6,0.00414464153981848,0.08428722695528158,0.00496642202096203,-12.389841228886468,-5.485938974274796,-2.47352494437166,-5.305055613436449,-2.831530669064789,-2.9307343754812223,0.45720943110956247,-2.4254758229510203,-4.697809274058019,-2.272333451106999,Loser
bb_8bc0707a,57,m,2600,832623.89,5840413.14,NA,1.9465035354974106e-77,1.0976879089926998e-14,6.12150544827499e-13,4.0548150141247375e-14,-176.6330174561391,-32.14298523512205,-28.12179815436829,-30.836286234594603,-2.714488080226314,-27.51281135858653,-0.6089867957817603,-28.104025364264455,-30.5967087008141,-2.4926833365496464,Loser
berlin_503e70b2,11,m,3000,800869.9800180714,5826320.041488398,Friedrichshain-Kreuzberg,0.01742238870307321,0.0194350389402795,0.4012095427100948,8.40914659847683e-8,-4.049999192786614,-3.9406777110638274,-0.9132714377582452,-16.291360749732718,-15.378089311974472,-0.940162554153566,0.026891116395320824,-0.8253834799434213,-3.3006958348568816,-2.47531235491346,Loser
bb_321c5a39,52,m,2000,769246.15,5849566.24,NA,2.845827310854092e-59,1.1884527609530001e-19,9.892292884650564e-9,9.247030739555638e-9,-134.80666666666667,-43.57646450663781,-18.43150987949157,-18.498963338083087,-0.06745345859151541,-15.50733450133963,-2.9241753781519417,-18.43150987947956,-18.498963338070237,-0.06745345859067697,Loser
berlin_8c2c28ae,30,f,900,789644.4747751261,5826722.012408662,Charlottenburg-Wilmersdorf,8.719053025110287e-6,0.00171138910768416,0.02023764714273397,0.00101203024911529,-11.64999992397839,-6.370449894565164,-3.9002106892088193,-6.895796818133445,-2.995586128924626,-2.442728883423591,-1.4574818057852283,-3.8186348850770653,-5.902670676102807,-2.084035791025742,Loser
berlin_f62d7911,43,m,2600,806939.6301195954,5821152.895899382,Treptow-Köpenick,1.907489281895027e-19,2.2385300920624903e-4,0.00240773670439491,3.7289912055278624e-6,-43.10332890165408,-8.404520930409205,-6.029068099542529,-12.499372815169979,-6.470304715627449,-5.879137674671073,-0.14993042487145658,-5.9401671615603595,-8.387999943146205,-2.447832781585846,Loser
bb_e3f38b47,52,m,1500,815204.6,5808996.17,NA,6.897373411525367e-52,6.242821281660086e-7,8.04542823889642e-9,1.950734124344557e-11,-117.8032841615548,-14.286663442285095,-18.63816182747793,-24.66023024718456,-6.022068419706631,-13.708284658690426,-4.929877168787504,-14.27385829161227,-14.286632195136425,-0.012773903524156083,Loser
berlin_41ba303d,18,f,500,798053.200944522,5836113.121866186,Pankow,3.8006251432399685e-14,3.642668747406974e-5,1.261732684548933e-6,7.546768637140229e-7,-30.901025737335875,-10.220208879596585,-13.583024635181463,-14.096976174394188,-0.5139515392127247,-5.366775010452108,-8.216249624729354,-10.186157667280755,-10.199702879846427,-0.013545212565672315,Loser
berlin_56cd2cad,7,m,1500,793835.9011156951,5823543.028996614,Charlottenburg-Wilmersdorf,1.518066130353235e-7,0.00347610566348509,0.03141569005668105,0.00197149692735466,-15.700658408801205,-5.661842674030331,-3.460447827534283,-6.228962163179554,-2.7685143356452713,-2.725962696342583,-0.7344851311917,-3.3554992062877065,-5.212551792382248,-1.8570525860945417,Loser
berlin_fc17889e,12,m,3000,791224.0462538943,5823167.547461576,Charlottenburg-Wilmersdorf,1.0300343299566385e-5,0.00122582945240265,0.10885427864661304,0.03463532929205448,-11.48333333322913,-6.7041375601147735,-2.2177451843422484,-3.3628810400587708,-1.1451358557165223,-2.2621464526205872,0.04440126827833879,-2.2064533558302677,-3.3278133111602273,-1.1213599553299596,Loser
berlin_e5bbb2c9,24,f,2000,806107.8960669476,5820318.026280121,Treptow-Köpenick,2.39403723476469e-17,1.6719984570112435e-4,0.00119406381489856,1.278538059929154e-6,-38.27096542051524,-8.696320780154265,-6.730392819126228,-13.569793273452825,-6.839400454326597,-5.936923883221775,-0.7934689359044533,-6.599341848432502,-8.688703102685654,-2.089361254253152,Loser
berlin_31faa86c,37,m,3600,785233.0243661301,5830301.06867837,Spandau,1.314785724638601e-4,0.03015430461111843,0.13892208809457102,0.11521533765723538,-8.936666666666655,-3.501427592828638,-1.9738420203052403,-2.1609524001968836,-0.18711037989164336,-2.080651421334777,0.10680940102953662,-1.7766273123356,-1.9275714890269433,-0.1509441766913433,Loser
berlin_b1e51660,62,f,3000,793234.9595333214,5824198.687564171,Charlottenburg-Wilmersdorf,4.853803308128151e-7,0.0121036767444545,0.08936450915756207,8.779080895959852e-4,-14.538333066080176,-4.4142460093584495,-2.4150316649127928,-7.037968651362201,-4.6229369864494085,-2.4632487325755155,0.04821706766272271,-2.2880051854615435,-4.344186087790409,-2.0561809023288657,Loser
berlin_d0edecad,34,f,2600,801510.4741606682,5830943.217819002,Pankow,2.75570611621188e-4,0.03149527835076399,0.1277286854644644,0.02714282304752573,-8.19666665868626,-3.4579176380122623,-2.0578469094979512,-3.6066426120215422,-1.548795702523591,-2.021915297520174,-0.035931611977777056,-1.8357142757154192,-2.831682092851481,-0.9959678171360618,Loser
berlin_1527e0ae,58,f,5600,796186.7073373632,5825472.027337013,Tempelhof-Schöneberg,0.00216214859528837,0.02900844822004552,0.2890172751940595,4.72008026961824e-7,-6.136652831651295,-3.5401681734878885,-1.241268816898213,-14.56626984523041,-13.325001028332197,-1.5486089807145462,0.30734016381633333,-1.138847355434807,-3.4682648956605036,-2.3294175402256965,Loser
berlin_ef5f52a6,71,m,900,803266.1269544913,5819731.623716051,Neukölln,4.1013275937965675e-21,1.0712767904266412e-4,2.9379361004811745e-5,4.598565145458088e-8,-46.94297622821268,-9.141489172792747,-10.435218136780735,-16.89493641401642,-6.459718277235686,-6.402506003523319,-4.032712133257416,-8.899134369229843,-9.141060004675007,-0.24192563544516332,Loser
berlin_ae1ce240,68,m,900,809322.98784513,5830083.371031077,Marzahn-Hellersdorf,3.670905820006954e-27,4.103995384719288e-5,4.509422310959614e-6,1.4753343319721996e-7,-60.86935906178658,-10.100964481683462,-12.309341503350318,-15.72921102110747,-3.419869517757153,-7.147746498956756,-5.161595004393562,-9.996713630111644,-10.097376054523687,-0.1006624244120431,Loser
bb_ca59d19c,80,m,3000,788243.96,5843936.08,NA,1.0170036833462382e-46,2.213450319346962e-8,2.1546437782041456e-5,2.32072246455023e-5,-105.90205353889019,-17.626128215402275,-10.745300055215377,-10.671046920635428,0.07425313457994953,-11.068074017814933,0.3227739625995554,-10.744273289589971,-10.670093598790396,0.07417969079957487,Winner
berlin_a9f48d51,84,m,2000,795597.5177355248,5825928.105409442,Mitte,9.049429115512635e-6,0.01363186637595938,0.12005785974285677,6.098552869765961e-7,-11.612808883400964,-4.295345111176246,-2.1197814878802475,-14.310044142388197,-12.190262654507949,-1.8491875184378377,-0.27059396944240977,-2.012165953121624,-4.2946367808890935,-2.2824708277674697,Loser
berlin_10a42de2,61,f,3000,791206.6313953792,5817751.014253466,Steglitz-Zehlendorf,4.296456084890173e-23,3.871181527940165e-4,0.0029889966612064,0.00101418303603904,-51.50166662227991,-7.856780607153087,-5.812817512707926,-6.893671881188679,-1.080854368480753,-5.961625510908294,0.14880799820036827,-5.691029693940336,-6.5703540534097735,-0.8793243594694378,Loser
berlin_2f00fdb6,58,m,500,779874.6884913797,5830056.679650631,Spandau,6.989118567761519e-12,0.00929492943250446,1.0671015626823072e-4,4.02089215392848e-5,-25.686666666666667,-4.6782862498220075,-9.145394218917131,-10.12142165812393,-0.9760274392067991,-3.8714859198604494,-5.273908299056682,-4.666871179835421,-4.673969680348655,-0.0070985005132344625,Loser
berlin_d4b58c9f,51,f,900,799057.4111964428,5829547.587057849,Pankow,0.00108087355891944,0.00513427521470205,0.05307025781979784,3.5509886960018074e-4,-6.829985713938238,-5.2718165916781645,-2.9361386240460154,-7.943114301348429,-5.006975677302414,-1.7407397960962514,-1.195398827949764,-2.825392097810737,-5.025203754163765,-2.1998116563530274,Loser
bb_371e46f2,70,f,2600,784790.23,5852959.38,NA,5.766855429471188e-72,2.6316470004688182e-9,5.491138855305266e-7,4.016332329873258e-7,-164.03399974983708,-19.75565595084092,-14.414959975182141,-14.72772652053014,-0.3127665453479995,-13.931488536472289,-0.4834714387098522,-14.410178888750373,-14.721195530291437,-0.31101664154106423,Loser
berlin_96857602,60,m,3600,802188.6265369934,5817642.814405058,Neukölln,7.963842020591477e-26,2.1268090974679916e-4,8.950262640115629e-4,2.805695964689559e-5,-57.792300868531164,-8.455717591799203,-7.018657494855667,-10.48127384101734,-3.4626163461616724,-7.573698739263732,0.5550412444080655,-6.8054630091977,-8.331801895289887,-1.5263388860921872,Loser
bb_4883f68a,66,m,1500,779146.3,5821656.69,NA,6.611413745794765e-27,1.1155315407090083e-4,8.431902716604761e-4,8.006622590457157e-4,-60.28099999999675,-9.101009362533414,-7.078317917648291,-7.1300713489463465,-0.05175343129805565,-5.423657291831795,-1.6546606258164962,-6.95406791773585,-6.999634397187657,-0.04556647945180714,Loser
berlin_bb12e60f,44,f,2600,821244.4926020766,5818155.67311725,Treptow-Köpenick,1.900608026153402e-51,4.7600364805474433e-8,6.018295871064669e-8,1.579763302323282e-9,-116.78966589395247,-16.86042541175785,-16.62587660260198,-20.265990809786125,-3.640114207184144,-16.211332563629345,-0.41454403897263603,-16.043142888804763,-16.82777619528584,-0.7846333064810764,Loser
berlin_1cd77337,71,m,4600,786875.914305621,5816549.1966694845,Steglitz-Zehlendorf,7.370996179099035e-30,1.749329908918025e-5,0.00186257684469208,4.2461632338557e-4,-67.07999992598377,-10.95369265955295,-6.285794349666608,-7.764324565285301,-1.4785302156186928,-7.218554557138491,0.9327602074718833,-6.276446192314353,-7.7239526919883685,-1.4475064996740157,Loser
berlin_19cd907f,63,f,900,810894.8248696851,5820683.123250739,Treptow-Köpenick,8.888255050932179e-36,1.5705029291286996e-5,1.8365222360755005e-7,7.793863606532637e-10,-80.70833259976057,-11.061529559882313,-15.510221956899146,-20.97251422298042,-5.462292266081272,-9.141894652536848,-6.368327304362298,-11.049903556635892,-11.061479934567535,-0.011576377931643123,Loser
