person,age,sex,income_bin,homeX,homeY,district_ord,base_timeCar,base_distCar,base_car_acc,policy_timeCar,policy_distCar,policy_car_acc,delta_timeCar,delta_pct_timeCar,delta_distCar,delta_pct_distCar,delta_car_acc,delta_pct_car_acc
berlin_0266496c,14,m,4600,803892.3810636601,5818278.041835931,Neukölln,2120.709,16839.62,-10.15223587098072,3412.705,33055.47,-18.877496800903767,1291.996,60.922832882776476,16215.850000000002,96.29581902679516,-8.725260929923047,-85.9442298308242
berlin_241119e9,8,m,3000,803950.6624507059,5818396.990391169,Neukölln,2120.709,16839.62,-11.252811671449864,3412.705,33055.47,-21.026905158915362,1291.996,60.922832882776476,16215.850000000002,96.29581902679516,-9.774093487465498,-86.8591226161182
berlin_518ec895,11,m,1500,804013.664170315,5818370.544008366,Neukölln,2120.709,16839.62,-14.379104403851603,3412.705,33055.47,-27.168591494251647,1291.996,60.922832882776476,16215.850000000002,96.29581902679516,-12.789487090400044,-88.94494908162874
berlin_5d5b884c,28,f,5600,804049.0601673536,5818358.734890909,Neukölln,2120.709,16839.62,-9.933312153940433,3412.705,33055.47,-18.30740146861489,1291.996,60.922832882776476,16215.850000000002,96.29581902679516,-8.374089314674459,-84.30309231098262
berlin_b31fce41,99,m,2600,804030.8867436975,5818397.983268212,Neukölln,2120.709,16839.62,-11.710970542252058,3412.705,33055.47,-21.948970737861337,1291.996,60.922832882776476,16215.850000000002,96.29581902679516,-10.23800019560928,-87.42230337504101
bb_ab9c3b1d,34,m,2000,772696.75,5813822.72,NA,3191.276,38767.78,-22.396635516388464,3749.922,42201.43,-27.668584107714008,558.6460000000002,17.505411628452073,3433.6500000000015,8.856968338140593,-5.271948591325543,-23.539020347354672
berlin_60226e32,64,f,3000,801104.7823879849,5833727.712016827,Pankow,1265.916,8810.83,-7.461027591407225,1283.095,10186.06,-9.777616215001654,17.179000000000087,1.3570410674957967,1375.2299999999996,15.608404656542,-2.316588623594429,-31.049189876504624
berlin_c4cfafcb,56,f,3000,801101.8830669138,5833725.622027589,Pankow,1265.916,8810.83,-7.451165388810317,1283.095,10186.06,-9.76396980924636,17.179000000000087,1.3570410674957967,1375.2299999999996,15.608404656542,-2.312804420436043,-31.039499189070007
bb_fb16580e,12,m,900,814269.71,5812370.03,NA,3084.473,33133.17,-32.07327903352074,4616.382,40998.96,-44.50725877676543,1531.9089999999997,49.66517781157428,7865.790000000001,23.739925880922357,-12.433979743244691,-38.76741049846998
berlin_07896887,48,f,1500,801100.274836234,5827586.218396688,Friedrichshain-Kreuzberg,1028.097,7305.63,-7.213248126893901,2078.896,11715.31,-20.78197950138248,1050.7990000000002,102.20815740149035,4409.679999999999,60.360023707743196,-13.568731374488578,-188.10847950590903
berlin_11411b9c,67,m,3000,801113.9739633881,5827621.912956395,Friedrichshain-Kreuzberg,1028.097,7305.63,-6.008665053889924,2078.896,11715.31,-18.4704271542398,1050.7990000000002,102.20815740149035,4409.679999999999,60.360023707743196,-12.461762100349876,-207.39651800498197
berlin_524cc851,89,m,1500,801114.4570150203,5827596.108831477,Friedrichshain-Kreuzberg,1028.097,7305.63,-7.2731360307008215,2078.896,11715.31,-20.713076296404903,1050.7990000000002,102.20815740149035,4409.679999999999,60.360023707743196,-13.439940265704081,-184.78879274321838
berlin_54817bb5,93,m,1500,801078.3960033858,5827568.163259928,Friedrichshain-Kreuzberg,1028.097,7305.63,-7.110578659212896,2078.896,11715.31,-20.895445048638052,1050.7990000000002,102.20815740149035,4409.679999999999,60.360023707743196,-13.784866389425156,-193.86419938642615
berlin_c93f7083,25,f,2600,801116.9474588004,5827604.070695407,Friedrichshain-Kreuzberg,1028.097,7305.63,-6.157025434453298,2078.896,11715.31,-18.841693378383074,1050.7990000000002,102.20815740149035,4409.679999999999,60.360023707743196,-12.684667943929774,-206.01941763873978
berlin_f2edb0d7,42,f,4600,801115.0580046116,5827600.709053674,Friedrichshain-Kreuzberg,1028.097,7305.63,-5.460009153456204,2078.896,11715.31,-17.76320578839812,1050.7990000000002,102.20815740149035,4409.679999999999,60.360023707743196,-12.303196634941918,-225.33289394128494
berlin_6ae51704,75,m,1500,802362.6761423699,5821005.3419008395,Neukölln,1646.44,12678.94,-11.249562233584404,3308.141,31428.72,-26.213785484720212,1661.701,100.92690896722625,18749.78,147.88128976081597,-14.964223251135808,-133.020493957193
berlin_70a6eac3,28,f,2000,802409.4492109956,5821067.876575502,Neukölln,1646.44,12678.94,-10.033504687484092,3308.141,31428.72,-23.254434596968668,1661.701,100.92690896722625,18749.78,147.88128976081597,-13.220929909484576,-131.76781514814573
berlin_a037e325,31,f,5600,802278.6047833979,5821010.876815422,Neukölln,1646.44,12678.94,-7.709257828839182,3308.141,31428.72,-17.568122007996376,1661.701,100.92690896722625,18749.78,147.88128976081597,-9.858864179157194,-127.88344089721134
berlin_ac3af246,24,f,3600,802210.2815133799,5821062.511463294,Neukölln,1646.44,12678.94,-8.623824446342544,3308.141,31428.72,-19.520363233625456,1661.701,100.92690896722625,18749.78,147.88128976081597,-10.896538787282912,-126.35390313289888
berlin_be7a96c8,23,f,1500,802241.0594799838,5820957.909617284,Neukölln,1646.44,12678.94,-11.36399380718916,3308.141,31428.72,-26.328217058324967,1661.701,100.92690896722625,18749.78,147.88128976081597,-14.964223251135806,-131.681022579131
berlin_ccc1afd1,11,m,5600,802226.0217131893,5820970.468610459,Neukölln,1646.44,12678.94,-7.856179352037152,3308.141,31428.72,-17.715043531194365,1661.701,100.92690896722625,18749.78,147.88128976081597,-9.858864179157212,-125.49184199315349
