personId,time,mode,age,sex,economic_status,income,restricted_mobility,homeX,homeY,accessibility
berlin_f312d7df,28800.0,car,52,f,low,900.0,false,792621.222337837,5825448.886662624,-28.342434316317277,
berlin_52a8de2f,28800.0,car,52,f,medium,3000.0,true,799855.1232288129,5815590.947356454,-21.41563101326963,
berlin_de9c64a6,28800.0,car,32,f,medium,3000.0,false,803229.0790509516,5818204.395431134,-21.454961011571967,
bb_88dcbb51,28800.0,car,47,m,medium,3000.0,false,819168.68,5822744.47,-24.6084628313131,
berlin_918f1a31,28800.0,car,60,f,medium,2000.0,false,807346.887906838,5822003.739522742,-21.150580905119018,
bb_a3dce7b0,28800.0,car,99,m,high,3000.0,false,784514.7,5840809.31,-14.519964287051462,
berlin_6577e260,28800.0,car,23,m,very_low,900.0,false,794352.4784159918,5822131.08416146,-17.374029781746536,
bb_bf71d3fa,28800.0,car,90,f,low,900.0,true,776923.73,5831611.11,-19.87249128153786,
berlin_171fb470,28800.0,car,49,f,very_high,5600.0,false,789482.56479305,5840324.486286295,-12.860857860520575,
bb_52c9838b,28800.0,car,36,m,very_high,5600.0,false,766217.39,5845048.79,-21.321229819383177,
bb_6ba1594a,28800.0,car,58,f,medium,2000.0,false,771919.57,5800605.59,-25.90244028687071,
berlin_7476f96f,28800.0,car,29,f,low,1500.0,false,797576.5918391119,5824489.1570584085,-30.62093525658043,
berlin_ecc4c06f,28800.0,car,18,m,medium,2000.0,false,803326.8253779217,5827712.509255582,-14.583560726160899,
berlin_f3c7859a,28800.0,car,36,f,medium,3000.0,false,798561.3645490747,5831028.501202479,-8.688042760611712,
bb_304d316e,28800.0,car,64,m,high,4600.0,false,788409.83,5845358.08,-16.15625616258852,
berlin_befda426,28800.0,car,4,m,medium,3000.0,true,794192.3583984713,5828268.100929688,-10.00205949695836,
berlin_efc11cb3,28800.0,car,65,m,very_low,499.0,false,799070.4314408959,5817446.267480872,-20.737882405392586,
bb_6e10f251,28800.0,car,98,f,medium,2000.0,true,817485.73,5858275.94,-27.53169221404871,
berlin_6186befd,28800.0,car,23,f,high,5600.0,false,811612.0079808903,5828773.5645904355,-18.807329615653877,
berlin_caf3b6be,28800.0,car,24,f,low,900.0,false,804225.5610237871,5830972.809636041,-12.209665688356244,
berlin_10106fa4,28800.0,car,38,f,medium,3000.0,false,801274.2406793507,5817696.186548426,-22.16758302714599,
berlin_c1e0749a,28800.0,car,28,f,medium,1500.0,false,792372.2067464783,5824953.732205902,-26.328498375660978,
bb_e1662e7b,28800.0,car,54,m,high,3600.0,false,775038.59,5816202.29,-23.753471246352564,
berlin_c855d60c,28800.0,car,26,f,low,900.0,false,800745.0783251513,5826367.530152349,-29.630275496145494,
berlin_5b017f73,28800.0,car,24,m,medium,2000.0,false,807549.0424023075,5820936.69544225,-21.370524305231935,
berlin_75d43400,28800.0,car,38,f,medium,3000.0,false,795239.5391035229,5818743.801036028,-18.660826534089857,
bb_aa39033b,28800.0,car,91,m,low,1500.0,false,779243.6,5835534.4,-18.692554983898734,
berlin_aac3aa78,28800.0,car,9,m,low,2600.0,false,810514.2311792506,5821400.623688188,-21.856649929249464,
berlin_28cdf76a,28800.0,car,22,f,medium,2000.0,false,798551.9598767853,5819802.578458995,-19.63417054464998,
bb_25702747,28800.0,car,52,m,high,3600.0,false,774791.52,5815123.04,-23.384448656468518,
berlin_7c54f5c5,28800.0,car,1,m,high,4600.0,false,797204.0953035465,5830122.985555647,-7.896186858843711,
berlin_6c928f1a,28800.0,car,95,m,medium,1500.0,false,792842.9388766873,5836978.213384295,-9.742030426026421,
berlin_d16ebbf5,28800.0,car,8,m,medium,2600.0,false,789427.8384012033,5819052.270868371,-17.413702616494284,
berlin_3bb1a35d,28800.0,car,25,f,low,3000.0,false,789874.1676510356,5835017.04619005,-10.139802351274474,
bb_cb51fa7f,28800.0,car,31,m,high,3600.0,false,785107.29,5779125.2,-35.49794682471103,
bb_45a46cab,28800.0,car,43,m,very_high,5600.0,false,808054.94,5846159.83,-18.563990434451544,
berlin_6c0c318f,28800.0,car,55,f,medium,2600.0,true,802088.3411135953,5831322.082720735,-9.942680078173408,
