personId,sex,age_group,economic_status,restricted_mobility,income,income_bin,bezirk,access_base,access_policy,delta,changed
berlin_d87ed233,f,15–29,low,No restriction,1500,1500,10,-4.0415994414701375,-5.911607986352348,-1.8700085448822108,TRUE
berlin_013ec323,f,30–44,low,No restriction,1500,1500,1,-10.404313731138823,-12.163166544633103,-1.758852813494281,TRUE
berlin_5ebb3ded,f,30–44,low,No restriction,1500,1500,7,-17.26010508900102,-23.137830459423057,-5.877725370422038,TRUE
berlin_1c6ccfd2,m,<15,medium,No restriction,3000,3000,11,-4.4460310893395425,-32.01087332264832,-27.56484223330878,TRUE
berlin_6eee6d1a,m,30–44,medium,No restriction,2600,2600,11,-7.141993261838192,-14.072372272977065,-6.930379011138872,TRUE
berlin_5086585d,f,45–59,very_high,No restriction,5600,5600,1,-7.810236213224091,-10.584284533474047,-2.774048320249957,TRUE
bb_4c0eaa7f,m,45–59,medium,No restriction,2000,2000,NA,-42.91817191945313,-48.136940609725585,-5.218768690272455,TRUE
berlin_a0002293,f,45–59,high,No restriction,4600,4600,11,-5.759695814521901,-15.151438937331957,-9.391743122810055,TRUE
berlin_b5420313,f,15–29,high,No restriction,5600,5600,9,-8.889882141538775,-15.755971027367213,-6.866088885828438,TRUE
berlin_e0129e03,f,30–44,very_low,No restriction,1500,1500,12,-6.865245283488472,-20.775244836066257,-13.909999552577785,TRUE
berlin_e471db41,f,30–44,low,No restriction,2000,2000,12,-6.478540511943147,-18.27357451892703,-11.795034006983883,TRUE
berlin_ecf9545a,m,<15,medium,No restriction,3600,3600,5,-13.720295054904978,-22.883915504871858,-9.16362044996688,TRUE
berlin_0a306054,f,45–59,medium,No restriction,3000,3000,4,-5.389388403045399,-7.897526238534403,-2.508137835489004,TRUE
berlin_2f5092d3,m,15–29,medium,No restriction,2600,2600,11,-4.340453128811218,-39.9622592575892,-35.62180612877798,TRUE
bb_e3a45999,f,15–29,medium,No restriction,3000,3000,NA,-17.950154207835062,-23.34897043887204,-5.398816231036978,TRUE
berlin_ded11ee0,f,15–29,medium,No restriction,3000,3000,10,-4.760501184073799,-6.734728231026651,-1.9742270469528513,TRUE
berlin_2e91df68,m,60+,very_low,No restriction,900,900,11,-7.37792130209357,-47.058950192748604,-39.681028890655035,TRUE
berlin_6ba39d46,f,30–44,medium,No restriction,3600,3600,3,-15.118669120981597,-21.982872975672045,-6.864203854690448,TRUE
berlin_15d798b7,f,45–59,very_high,No restriction,5600,5600,3,-10.37757643699257,-18.54911972436097,-8.1715432873684,TRUE
berlin_d7b4859a,m,60+,very_high,Restricted mobility,5600,5600,4,-5.56869337082505,-7.876829355650113,-2.3081359848250624,TRUE
berlin_7c431f71,m,<15,medium,No restriction,3600,3600,11,-5.611209873700893,-28.401985434885027,-22.790775561184134,TRUE
berlin_6880de4a,m,60+,very_high,No restriction,5600,5600,9,-5.533771621140519,-14.676582829080049,-9.14281120793953,TRUE
berlin_4fa0a9fc,m,60+,medium,No restriction,2600,2600,11,-4.970991301465866,-34.021039874804934,-29.05004857333907,TRUE
berlin_e442ad53,m,30–44,high,No restriction,4600,4600,11,-5.916994014861848,-14.448728425151955,-8.531734410290108,TRUE
berlin_a0655540,f,15–29,medium,No restriction,1500,1500,12,-5.359728878635631,-22.303944476864324,-16.94421559822869,TRUE
berlin_a80cdfeb,f,15–29,high,No restriction,2600,2600,10,-2.355504798204089,-10.76385940162662,-8.40835460342253,TRUE
berlin_e9008761,m,60+,very_low,No restriction,500,500,8,-28.202242549927348,-37.937177288810084,-9.734934738882735,TRUE
berlin_326aafad,m,<15,very_low,No restriction,1500,1500,9,-12.77927785372043,-22.26022351358451,-9.48094565986408,TRUE
berlin_dba371f4,m,60+,medium,Restricted mobility,3000,3000,1,-7.963626974503963,-10.243933810754587,-2.280306836250624,TRUE
berlin_4340cb9a,f,60+,high,No restriction,3600,3600,8,-9.889403798776753,-15.967315554472753,-6.077911755696,TRUE
bb_b67e9053,f,<15,medium,No restriction,2600,2600,NA,-14.068433626079292,-22.015444983915607,-7.947011357836315,TRUE
bb_e8c06d7f,f,60+,high,Restricted mobility,3000,3000,NA,-20.09852200953088,-25.162411090358166,-5.063889080827288,TRUE
bb_d5d2fb5a,f,60+,medium,No restriction,2000,2000,NA,-20.01193183774149,-22.46412908059922,-2.452197242857732,TRUE
berlin_d839f495,f,15–29,high,No restriction,3600,3600,5,-10.503784920128057,-19.86134067263939,-9.357555752511333,TRUE
berlin_32ce54eb,f,15–29,low,No restriction,2000,2000,1,-11.592871750472671,-13.451590621348586,-1.858718870875915,TRUE
bb_5ebd2f71,m,30–44,medium,No restriction,2600,2600,NA,-16.55427763164964,-25.976144902813086,-9.421867271163446,TRUE
berlin_8261100b,m,60+,medium,No restriction,2000,2000,11,-4.14017266579972,-34.92567159547888,-30.78549892967916,TRUE
berlin_90f0684a,f,30–44,low,Restricted mobility,2000,2000,8,-8.01683855491873,-14.155511645370673,-6.1386730904519435,TRUE
bb_b5c6cd68,f,45–59,medium,No restriction,2600,2600,NA,-22.171801975654503,-26.51161181343402,-4.339809837779516,TRUE
bb_a1ac07b2,m,45–59,high,No restriction,3600,3600,NA,-14.40814696645892,-20.529763594570177,-6.121616628111257,TRUE
berlin_aae1644c,f,30–44,low,No restriction,2000,2000,4,-5.7243113711476745,-9.48759282098255,-3.763281449834876,TRUE
bb_d3723682,m,60+,medium,Restricted mobility,2600,2600,NA,-20.769543038774,-26.551319781230987,-5.781776742456987,TRUE
berlin_6eebd4bb,f,30–44,high,No restriction,3000,3000,4,-7.149717662689654,-8.386008150323791,-1.236290487634137,TRUE
berlin_83124589,m,<15,very_high,No restriction,5600,5600,4,-5.70987927587138,-8.77528366654613,-3.0654043906747503,TRUE
bb_33e63023,m,45–59,very_high,No restriction,5600,5600,NA,-13.188072230471667,-21.109482424306336,-7.921410193834669,TRUE
berlin_d2006609,f,30–44,very_high,No restriction,5600,5600,10,-3.813038454865625,-15.000589173664912,-11.187550718799287,TRUE
berlin_dd27bba5,m,15–29,high,No restriction,3600,3600,2,-5.7653114938332,-13.78699594406514,-8.021684450231941,TRUE
berlin_8341a579,m,60+,very_high,No restriction,5600,5600,3,-14.534418913423211,-22.12891100931403,-7.5944920958908195,TRUE
berlin_8df3f650,m,60+,low,No restriction,900,900,8,-15.173123176228966,-22.85132039083345,-7.678197214604484,TRUE
berlin_2f63e4ed,f,30–44,high,No restriction,4600,4600,10,-3.846147962407186,-8.999154022744259,-5.153006060337073,TRUE
bb_09439ee1,f,45–59,medium,Restricted mobility,3000,3000,NA,-18.745976085911735,-24.327657381378422,-5.581681295466687,TRUE
berlin_8f4ea40c,m,15–29,high,No restriction,3600,3600,1,-5.0854558849652705,-7.042700374720589,-1.9572444897553183,TRUE
berlin_a4f25b99,f,30–44,medium,No restriction,1500,1500,4,-14.496269158181535,-17.298748259092978,-2.8024791009114427,TRUE
berlin_4f75585b,f,45–59,very_high,No restriction,5600,5600,10,-2.6713270037391403,-4.456794913110975,-1.7854679093718344,TRUE
berlin_fb304d87,f,45–59,high,No restriction,3600,3600,1,-6.861243928444618,-9.048734060481875,-2.187490132037257,TRUE
berlin_38369f13,m,60+,medium,Restricted mobility,2600,2600,3,-15.149081147742292,-22.303988823719653,-7.154907675977361,TRUE
berlin_3402cdbf,f,60+,high,No restriction,3600,3600,2,-6.371776571328418,-14.59313104105244,-8.221354469724021,TRUE
bb_0037f5cb,m,30–44,medium,No restriction,3600,3600,NA,-15.209346260299927,-17.946940729038275,-2.7375944687383473,TRUE
bb_c6840d6b,f,45–59,medium,Restricted mobility,2600,2600,NA,-14.175615146361679,-21.6178632738008,-7.442248127439122,TRUE
berlin_30fedf97,m,60+,low,No restriction,1500,1500,9,-12.693790722086215,-22.174736381950293,-9.480945659864078,TRUE
berlin_bb954e4f,f,45–59,medium,No restriction,3600,3600,12,-10.342857854130338,-19.56432712908443,-9.22146927495409,TRUE
berlin_c7afc78d,f,15–29,medium,No restriction,2600,2600,7,-11.344471046220498,-15.988832563377,-4.6443615171565025,TRUE
berlin_49a25e51,f,45–59,low,No restriction,3000,3000,5,-9.530838015273067,-20.162525418983677,-10.63168740371061,TRUE
berlin_6126842c,m,60+,very_high,No restriction,4600,4600,7,-10.205897160668972,-14.546478384019967,-4.340581223350995,TRUE
berlin_e3af7a34,f,15–29,low,No restriction,900,900,4,-11.243599160882349,-13.131193520144185,-1.8875943592618363,TRUE
berlin_57f6179f,m,60+,low,No restriction,900,900,4,-9.60562850042159,-13.9389788431206,-4.33335034269901,TRUE
berlin_7af39a61,f,30–44,medium,Restricted mobility,3000,3000,11,-5.944686319862846,-17.96488685941749,-12.020200539554644,TRUE
berlin_b3c2ce0e,f,45–59,high,Restricted mobility,5600,5600,4,-5.179676306265087,-7.216177271121411,-2.036500964856324,TRUE
bb_86b9aeae,f,<15,very_high,No restriction,5600,5600,NA,-13.99096740166975,-16.554020520133637,-2.5630531184638876,TRUE
berlin_8eace853,m,60+,very_high,Restricted mobility,4600,4600,4,-10.235669697815162,-13.289225782446254,-3.053556084631092,TRUE
berlin_678f7bb7,f,45–59,high,No restriction,4600,4600,1,-5.386727628801806,-7.599791252199813,-2.213063623398007,TRUE
berlin_171b4827,f,15–29,medium,No restriction,3000,3000,3,-17.062371943920017,-26.232939372668522,-9.170567428748505,TRUE
bb_4db99f18,f,15–29,low,No restriction,1500,1500,NA,-28.98003845389872,-36.626027098338014,-7.645988644439292,TRUE
berlin_3510f1ba,f,45–59,medium,No restriction,2600,2600,2,-7.5141823458042065,-16.728871407142826,-9.21468906133862,TRUE
berlin_fbfec6c2,f,30–44,high,No restriction,3600,3600,8,-9.79904810644486,-15.87139986214087,-6.07235175569601,TRUE
berlin_049619b0,m,<15,medium,No restriction,2600,2600,9,-7.795160027446626,-18.29723928797602,-10.502079260529392,TRUE
bb_e81038b7,f,60+,very_high,Restricted mobility,5600,5600,NA,-13.199521621137423,-18.567616564537357,-5.368094943399933,TRUE
berlin_18b49284,f,30–44,high,No restriction,3600,3600,10,-3.254326390605739,-5.270826600523029,-2.01650020991729,TRUE
berlin_0ef53baf,f,45–59,medium,No restriction,1500,1500,10,-2.1476999485864257,-9.478238213384945,-7.330538264798519,TRUE
berlin_eed1be7f,m,60+,medium,Restricted mobility,2000,2000,8,-10.39038103391265,-16.242747394772653,-5.852366360860003,TRUE
berlin_8960cdc3,m,60+,medium,Restricted mobility,2000,2000,9,-10.356243745975245,-21.809708489043256,-11.453464743068011,TRUE
berlin_8e846973,f,30–44,low,No restriction,900,900,11,-7.8475727350507904,-39.00085947504128,-31.15328673999049,TRUE
bb_ff5ad96b,m,45–59,very_low,Restricted mobility,500,500,NA,-37.03847528832043,-48.25650144342829,-11.218026155107864,TRUE
berlin_094140a6,m,45–59,high,No restriction,3000,3000,8,-7.963712935103789,-13.917795886940224,-5.954082951836435,TRUE
bb_d0ff1687,m,<15,low,No restriction,2000,2000,NA,-26.3102752943872,-36.070717402072525,-9.760442107685325,TRUE
berlin_2e6f8130,f,45–59,high,No restriction,4600,4600,10,-4.119378542122102,-15.28696838014665,-11.167589838024547,TRUE
berlin_61fee24d,m,45–59,high,No restriction,4600,4600,10,-3.67171113568538,-13.76890287168712,-10.09719173600174,TRUE
bb_f17d120b,m,45–59,high,Restricted mobility,3600,3600,NA,-13.863303834774996,-16.345455706463266,-2.48215187168827,TRUE
berlin_3ab3d621,m,60+,medium,No restriction,3000,3000,11,-6.571332513415033,-18.844503447264913,-12.27317093384988,TRUE
berlin_056e3514,f,60+,low,Restricted mobility,900,900,10,-5.886415317716266,-7.012139363736541,-1.1257240460202746,TRUE
berlin_776aef7c,f,30–44,medium,No restriction,2600,2600,10,-4.592680026497271,-17.185962040247006,-12.593282013749736,TRUE
berlin_b3f5e2c8,f,45–59,medium,No restriction,2600,2600,12,-12.066084332681223,-21.239096151680435,-9.173011818999212,TRUE
berlin_c81711cf,f,45–59,medium,No restriction,2600,2600,12,-12.455639979935475,-21.493500579652974,-9.037860599717499,TRUE
bb_4767604c,f,30–44,low,No restriction,1500,1500,NA,-18.019049833131515,-31.500662042658586,-13.481612209527071,TRUE
bb_081b24e9,f,15–29,medium,No restriction,3600,3600,NA,-17.954817372832643,-23.312948682856344,-5.358131310023701,TRUE
bb_8043a7ab,m,60+,low,No restriction,900,900,NA,-28.606851218651695,-39.194961270968946,-10.588110052317251,TRUE
berlin_caf4da9f,m,60+,high,Restricted mobility,3000,3000,2,-5.583919405650217,-14.189076637282415,-8.605157231632198,TRUE
bb_3f80eaba,f,45–59,medium,No restriction,2000,2000,NA,-16.932749698363622,-23.358319540076103,-6.4255698417124805,TRUE
berlin_7f4ad1db,m,15–29,very_low,No restriction,900,900,6,-16.635519690845587,-20.242893457680225,-3.6073737668346375,TRUE
berlin_6276540d,f,30–44,very_high,No restriction,5600,5600,1,-6.704858660293302,-9.473913333750135,-2.769054673456833,TRUE
bb_947a1d9e,f,30–44,low,No restriction,3000,3000,NA,-15.618331347664695,-24.16201900382238,-8.543687656157685,TRUE
bb_efb10e74,f,45–59,high,No restriction,3000,3000,NA,-14.240200277265483,-20.072307185750898,-5.8321069084854145,TRUE
berlin_f114b751,m,15–29,high,No restriction,5600,5600,8,-7.9783456087777,-13.123529334742294,-5.145183725964594,TRUE
berlin_3586924c,m,60+,low,No restriction,900,900,1,-13.212513861625311,-15.23452264387596,-2.0220087822506496,TRUE
berlin_05108083,f,45–59,high,No restriction,3600,3600,10,-3.9949704374647803,-5.554911693970434,-1.5599412565056534,TRUE
berlin_e5d7594a,f,45–59,very_high,No restriction,5600,5600,1,-8.179037532666381,-10.789674080299571,-2.61063654763319,TRUE
berlin_12af559c,m,60+,high,No restriction,4600,4600,12,-3.3356812710299906,-20.27255852921534,-16.936877258185348,TRUE
bb_1c0ef40c,m,60+,medium,No restriction,2600,2600,NA,-21.479706337995818,-27.119922502429183,-5.640216164433365,TRUE
berlin_b30e42e7,f,15–29,very_low,No restriction,900,900,5,-20.058421032575094,-36.560387873359254,-16.50196684078416,TRUE
berlin_815a5d3f,f,30–44,very_high,No restriction,5600,5600,7,-11.055592083316272,-15.66351714378784,-4.607925060471569,TRUE
berlin_3d5a8f28,m,<15,medium,No restriction,2600,2600,12,-9.06060975154518,-20.391543507940874,-11.330933756395694,TRUE
berlin_0bc5d12f,m,60+,medium,Restricted mobility,1500,1500,11,-6.7699084918131796,-34.70017266062476,-27.93026416881158,TRUE
berlin_ab48de6b,m,<15,very_high,No restriction,5600,5600,3,-12.426375563696542,-18.75689216092284,-6.330516597226296,TRUE
berlin_730645c2,f,45–59,high,No restriction,2600,2600,12,-5.919961240390785,-16.817615834500916,-10.897654594110131,TRUE
berlin_79ed2174,m,<15,very_high,No restriction,5600,5600,10,-2.2740390517292,-28.410730044482353,-26.136690992753152,TRUE
berlin_1fbe71a4,f,45–59,medium,No restriction,1500,1500,12,-11.154313922539812,-25.280143904559832,-14.12582998202002,TRUE
berlin_88de5086,m,15–29,very_high,No restriction,5600,5600,5,-6.30483954659783,-18.129501865395547,-11.824662318797717,TRUE
bb_92955c67,f,<15,medium,No restriction,3000,3000,NA,-15.319031515318338,-25.759921118316427,-10.440889602998089,TRUE
berlin_00245487,f,45–59,medium,No restriction,2000,2000,2,-5.769998686606731,-20.17312444790626,-14.403125761299531,TRUE
bb_f5d1cf38,m,60+,high,Restricted mobility,3600,3600,NA,-12.707003568544826,-15.21086998931464,-2.503866420769814,TRUE
berlin_de01827a,m,15–29,very_low,Restricted mobility,499,499,4,-12.881943032608794,-16.10828679278563,-3.226343760176837,TRUE
berlin_b6b8a943,m,<15,medium,No restriction,3000,3000,9,-8.761797997229811,-18.61948193296127,-9.85768393573146,TRUE
berlin_0675db54,m,60+,high,Restricted mobility,3600,3600,9,-7.661624173257671,-17.094056086478915,-9.432431913221244,TRUE
berlin_7bfc87dc,f,45–59,medium,No restriction,1500,1500,12,-16.443403469805066,-27.713135842461785,-11.26973237265672,TRUE
berlin_12ccf0cf,f,30–44,low,No restriction,2600,2600,4,-6.309657583927963,-8.920266460737862,-2.6106088768098985,TRUE
berlin_3f90f2c3,f,45–59,high,No restriction,3000,3000,3,-9.174695182304715,-20.85225192708272,-11.677556744778004,TRUE
berlin_05d10135,f,15–29,very_high,No restriction,5600,5600,1,-6.6653568518012705,-9.03219847707547,-2.3668416252741995,TRUE
bb_44363222,m,30–44,very_low,Restricted mobility,500,500,NA,-27.00424122009979,-48.34358161614199,-21.3393403960422,TRUE
berlin_2286459a,f,30–44,medium,No restriction,3000,3000,2,-5.557793555690257,-15.781650703255005,-10.223857147564749,TRUE
berlin_fd61eaab,f,30–44,very_high,No restriction,4600,4600,11,-5.292166311978002,-25.249440137030632,-19.95727382505263,TRUE
berlin_60f2f388,f,15–29,medium,No restriction,2600,2600,7,-14.785037986268362,-19.700026846339185,-4.914988860070823,TRUE
bb_3afd1b6c,m,15–29,medium,No restriction,2000,2000,NA,-18.0090070921248,-21.7434733116663,-3.734466219541499,TRUE
berlin_8bf54c5e,m,30–44,medium,No restriction,2600,2600,5,-7.3191299168687625,-25.712302084086147,-18.393172167217386,TRUE
bb_24144cb3,m,60+,medium,No restriction,1500,1500,NA,-16.97467719098493,-26.336102462058317,-9.361425271073387,TRUE
berlin_69c606f4,f,30–44,medium,No restriction,2000,2000,10,-5.9343475081655175,-35.083238596406495,-29.14889108824098,TRUE
berlin_69a305fc,m,<15,high,No restriction,5600,5600,12,-5.3675133222949745,-15.686625807212382,-10.319112484917408,TRUE
bb_3f1e5a15,f,45–59,high,No restriction,3600,3600,NA,-13.065139277637277,-16.03047507204895,-2.965335794411674,TRUE
berlin_0319de17,f,45–59,very_high,No restriction,5600,5600,1,-5.526292425630672,-7.3941247944725195,-1.8678323688418477,TRUE
berlin_a3151281,f,15–29,very_low,No restriction,500,500,3,-22.849640793464673,-45.1422085029163,-22.292567709451625,TRUE
berlin_c9098021,f,45–59,very_low,No restriction,900,900,12,-5.021114351477268,-32.834119809978056,-27.81300545850079,TRUE
berlin_822c73ed,m,60+,low,Restricted mobility,1500,1500,2,-6.004956667980929,-30.71541816821696,-24.71046150023603,TRUE
bb_78b3e846,m,15–29,low,No restriction,3000,3000,NA,-14.225079631095413,-16.902301801324967,-2.6772221702295536,TRUE
berlin_f72ca0a7,m,<15,low,No restriction,1500,1500,5,-14.487974753290857,-27.25686561444015,-12.768890861149295,TRUE
berlin_609ed246,f,30–44,medium,No restriction,3000,3000,7,-11.96055019997172,-18.761022091899086,-6.800471891927366,TRUE
berlin_a4ba124d,m,60+,high,Restricted mobility,2600,2600,2,-6.280082770233283,-16.446664245023243,-10.166581474789961,TRUE
berlin_3b57ebee,m,60+,very_low,Restricted mobility,500,500,5,-18.893611757383344,-51.214634954910025,-32.321023197526685,TRUE
berlin_7f3a0eae,m,30–44,high,No restriction,2600,2600,10,-2.526469112610299,-9.134921247439644,-6.608452134829346,TRUE
berlin_f9b69913,f,60+,medium,No restriction,1500,1500,8,-14.469178300196468,-21.77105049034903,-7.301872190152562,TRUE
berlin_28d25ac7,f,15–29,medium,No restriction,2600,2600,6,-8.76578615751382,-14.562407563663696,-5.796621406149876,TRUE
berlin_7e3cc671,m,60+,high,No restriction,3600,3600,7,-11.568882743166771,-16.536571114439855,-4.967688371273084,TRUE
bb_ff784300,f,30–44,high,No restriction,3000,3000,NA,-15.325493772201876,-20.258286578545047,-4.932792806343171,TRUE
bb_5373be38,f,60+,medium,No restriction,1500,1500,NA,-25.392670145888584,-32.46516333156645,-7.0724931856778674,TRUE
berlin_0d91ab4d,m,30–44,medium,No restriction,3000,3000,11,-6.3921971363840795,-17.114463695539555,-10.722266559155475,TRUE
berlin_0ba1b9ce,f,60+,very_high,No restriction,5600,5600,9,-6.524219411991156,-15.437412029251606,-8.91319261726045,TRUE
